Sex,X,L,M,S,P3,P5,P10,P25,P50,P75,P85,P90,P95,P97
1,201,0.200000,64.044602,0.130000,49.8425,51.4712,54.0592,58.6263,64.0446,69.8563,73.1475,75.4539,78.9633,81.3140
1,202,0.200000,64.262174,0.130000,50.0118,51.6460,54.2428,58.8254,64.2622,70.0937,73.3960,75.7103,79.2315,81.5902
1,203,0.200000,64.478601,0.130000,50.1802,51.8200,54.4255,59.0236,64.4786,70.3297,73.6432,75.9653,79.4984,81.8650
1,204,0.200000,64.694038,0.130000,50.3479,51.9931,54.6073,59.2208,64.6940,70.5647,73.8892,76.2191,79.7640,82.1386
1,205,0.200000,64.908666,0.130000,50.5149,52.1656,54.7885,59.4172,64.9087,70.7988,74.1344,76.4719,80.0286,82.4111
1,206,0.200000,65.122691,0.130000,50.6815,52.3376,54.9692,59.6132,65.1227,71.0323,74.3788,76.7241,80.2925,82.6828
1,207,0.200000,65.336338,0.130000,50.8478,52.5093,55.1495,59.8087,65.3363,71.2653,74.6228,76.9758,80.5559,82.9541
1,208,0.200000,65.549843,0.130000,51.0139,52.6809,55.3297,60.0042,65.5498,71.4982,74.8667,77.2273,80.8192,83.2251
1,209,0.200000,65.763447,0.130000,51.1802,52.8526,55.5100,60.1997,65.7634,71.7312,75.1106,77.4790,81.0825,83.4963
1,210,0.200000,65.977392,0.130000,51.3467,53.0245,55.6906,60.3955,65.9774,71.9645,75.3550,77.7311,81.3463,83.7680
1,211,0.200000,66.191910,0.130000,51.5136,53.1969,55.8717,60.5919,66.1919,72.1985,75.6000,77.9838,81.6108,84.0403
1,212,0.200000,66.407220,0.130000,51.6812,53.3700,56.0534,60.7890,66.4072,72.4334,75.8459,78.2375,81.8762,84.3137
1,213,0.200000,66.623519,0.130000,51.8495,53.5438,56.2360,60.9870,66.6235,72.6693,76.0930,78.4923,82.1429,84.5883
1,214,0.200000,66.840979,0.130000,52.0188,53.7186,56.4195,61.1861,66.8410,72.9065,76.3413,78.7485,82.4110,84.8644
1,215,0.200000,67.059741,0.130000,52.1890,53.8944,56.6042,61.3863,67.0597,73.1451,76.5912,79.0062,82.6808,85.1422
1,216,0.200000,67.279910,0.130000,52.3604,54.0713,56.7900,61.5879,67.2799,73.3852,76.8426,79.2656,82.9522,85.4217
1,217,0.200000,67.501551,0.130000,52.5328,54.2494,56.9771,61.7908,67.5016,73.6270,77.0958,79.5267,83.2255,85.7031
1,218,0.200000,67.724691,0.130000,52.7065,54.4288,57.1655,61.9950,67.7247,73.8704,77.3506,79.7896,83.5006,85.9864
1,219,0.200000,67.949315,0.130000,52.8813,54.6093,57.3551,62.2006,67.9493,74.1154,77.6072,80.0543,83.7776,86.2716
1,220,0.200000,68.175364,0.130000,53.0572,54.7910,57.5459,62.4076,68.1754,74.3620,77.8654,80.3206,84.0563,86.5586
1,221,0.200000,68.402743,0.130000,53.2342,54.9737,57.7378,62.6157,68.4027,74.6100,78.1251,80.5885,84.3366,86.8473
1,222,0.200000,68.631315,0.130000,53.4121,55.1574,57.9307,62.8249,68.6313,74.8593,78.3861,80.8578,84.6184,87.1375
1,223,0.200000,68.860912,0.130000,53.5908,55.3419,58.1245,63.0351,68.8609,75.1097,78.6484,81.1283,84.9015,87.4290
1,224,0.200000,69.091336,0.130000,53.7701,55.5271,58.3190,63.2460,69.0913,75.3610,78.9115,81.3997,85.1856,87.7216
1,225,0.200000,69.322362,0.130000,53.9499,55.7128,58.5140,63.4575,69.3224,75.6130,79.1754,81.6719,85.4705,88.0149
1,226,0.200000,69.553750,0.130000,54.1300,55.8987,58.7093,63.6693,69.5538,75.8654,79.4397,81.9445,85.7557,88.3087
1,227,0.200000,69.785248,0.130000,54.3101,56.0848,58.9048,63.8812,69.7852,76.1179,79.7041,82.2173,86.0412,88.6026
1,228,0.200000,70.016597,0.130000,54.4902,56.2707,59.1000,64.0930,70.0166,76.3703,79.9683,82.4898,86.3264,88.8963
1,229,0.200000,70.066921,0.130000,54.5293,56.3112,59.1425,64.1391,70.0669,76.4252,80.0258,82.5491,86.3884,88.9602
1,230,0.200000,70.116556,0.130000,54.5680,56.3511,59.1844,64.1845,70.1166,76.4793,80.0825,82.6076,86.4496,89.0232
1,231,0.200000,70.165278,0.130000,54.6059,56.3902,59.2255,64.2291,70.1653,76.5324,80.1381,82.6650,86.5097,89.0851
1,232,0.200000,70.212893,0.130000,54.6429,56.4285,59.2657,64.2727,70.2129,76.5844,80.1925,82.7211,86.5684,89.1456
1,233,0.200000,70.259232,0.130000,54.6790,56.4657,59.3048,64.3151,70.2592,76.6349,80.2454,82.7757,86.6256,89.2044
1,234,0.200000,70.304165,0.130000,54.7140,56.5018,59.3428,64.3563,70.3042,76.6839,80.2967,82.8286,86.6810,89.2614
1,235,0.200000,70.347601,0.130000,54.7478,56.5367,59.3794,64.3960,70.3476,76.7313,80.3464,82.8798,86.7345,89.3166
1,236,0.200000,70.389487,0.130000,54.7804,56.5704,59.4148,64.4344,70.3895,76.7770,80.3942,82.9291,86.7862,89.3698
1,237,0.200000,70.429816,0.130000,54.8118,56.6028,59.4488,64.4713,70.4298,76.8210,80.4403,82.9767,86.8359,89.4210
1,238,0.200000,70.468624,0.130000,54.8420,56.6340,59.4816,64.5068,70.4686,76.8633,80.4846,83.0224,86.8837,89.4702
1,239,0.200000,70.505987,0.130000,54.8710,56.6640,59.5131,64.5410,70.5060,76.9041,80.5273,83.0664,86.9298,89.5177
1,240,0.200000,70.542024,0.130000,54.8991,56.6930,59.5435,64.5740,70.5420,76.9434,80.5684,83.1089,86.9742,89.5634
2,0,0.200000,3.200000,0.135000,2.4659,2.5497,2.6832,2.9192,3.2000,3.5020,3.6733,3.7935,3.9766,4.0994
2,1,0.200000,4.067206,0.135000,3.1341,3.2407,3.4104,3.7104,4.0672,4.4510,4.6688,4.8216,5.0543,5.2104
2,2,0.200000,4.934625,0.135000,3.8025,3.9319,4.1377,4.5017,4.9346,5.4003,5.6645,5.8499,6.1322,6.3216
2,3,0.200000,5.802225,0.135000,4.4711,4.6232,4.8652,5.2931,5.8022,6.3497,6.6604,6.8784,7.2104,7.4331
2,4,0.200000,6.303117,0.135000,4.8571,5.0223,5.2852,5.7501,6.3031,6.8979,7.2354,7.4722,7.8329,8.0747
2,5,0.200000,6.804027,0.135000,5.2431,5.4214,5.7052,6.2071,6.8040,7.4461,7.8104,8.0660,8.4553,8.7164
2,6,0.200000,7.304914,0.135000,5.6290,5.8205,6.1252,6.6640,7.3049,7.9942,8.3854,8.6598,9.0778,9.3581
2,7,0.200000,7.572232,0.135000,5.8350,6.0335,6.3493,6.9079,7.5722,8.2868,8.6922,8.9767,9.4100,9.7006
2,8,0.200000,7.839424,0.135000,6.0409,6.2464,6.5734,7.1516,7.8394,8.5792,8.9989,9.2934,9.7420,10.0429
2,9,0.200000,8.106464,0.135000,6.2467,6.4592,6.7973,7.3952,8.1065,8.8714,9.3055,9.6100,10.0739,10.3850
2,10,0.200000,8.373329,0.135000,6.4523,6.6718,7.0211,7.6387,8.3733,9.1635,9.6118,9.9264,10.4055,10.7268
2,11,0.200000,8.640003,0.135000,6.6578,6.8843,7.2447,7.8819,8.6400,9.4553,9.9179,10.2425,10.7369,11.0685
2,12,0.200000,8.906474,0.135000,6.8632,7.0966,7.4681,8.1250,8.9065,9.7469,10.2238,10.5584,11.0681,11.4098
2,13,0.200000,9.122703,0.135000,7.0298,7.2689,7.6494,8.3223,9.1227,9.9835,10.4720,10.8147,11.3368,11.6868
2,14,0.200000,9.338732,0.135000,7.1963,7.4411,7.8306,8.5194,9.3387,10.2200,10.7200,11.0708,11.6052,11.9636
2,15,0.200000,9.554572,0.135000,7.3626,7.6130,8.0115,8.7163,9.5546,10.4562,10.9678,11.3267,11.8734,12.2401
2,16,0.200000,9.770239,0.135000,7.5288,7.7849,8.1924,8.9130,9.7702,10.6922,11.2153,11.5824,12.1415,12.5164
2,17,0.200000,9.985756,0.135000,7.6948,7.9566,8.3731,9.1096,9.9858,10.9280,11.4627,11.8378,12.4093,12.7925
2,18,0.200000,10.201152,0.135000,7.8608,8.1282,8.5537,9.3061,10.2012,11.1638,11.7100,12.0932,12.6769,13.0684
2,19,0.200000,10.416458,0.135000,8.0267,8.2998,8.7342,9.5025,10.4165,11.3994,11.9571,12.3484,12.9445,13.3442
2,20,0.200000,10.631712,0.135000,8.1926,8.4713,8.9147,9.6989,10.6317,11.6349,12.2042,12.6036,13.2120,13.6200
2,21,0.200000,10.846955,0.135000,8.3585,8.6428,9.0952,9.8953,10.8470,11.8705,12.4513,12.8588,13.4795,13.8957
2,22,0.200000,11.062229,0.135000,8.5243,8.8143,9.2757,10.0917,11.0622,12.1061,12.6984,13.1140,13.7470,14.1715
2,23,0.200000,11.277575,0.135000,8.6903,8.9859,9.4563,10.2881,11.2776,12.3418,12.9456,13.3693,14.0146,14.4474
2,24,0.200000,11.493037,0.135000,8.8563,9.1576,9.6370,10.4847,11.4930,12.5775,13.1929,13.6247,14.2824,14.7234
2,25,0.200000,11.692000,0.135000,9.0096,9.3161,9.8038,10.6662,11.6920,12.7953,13.4213,13.8606,14.5296,14.9783
2,26,0.200000,11.891156,0.135000,9.1631,9.4748,9.9708,10.8478,11.8912,13.0132,13.6499,14.0966,14.7771,15.2334
2,27,0.200000,12.090538,0.135000,9.3167,9.6337,10.1380,11.0297,12.0905,13.2314,13.8788,14.3330,15.0249,15.4888
2,28,0.200000,12.290170,0.135000,9.4706,9.7927,10.3054,11.2119,12.2902,13.4499,14.1080,14.5697,15.2730,15.7446
2,29,0.200000,12.490073,0.135000,9.6246,9.9520,10.4730,11.3942,12.4901,13.6687,14.3374,14.8066,15.5214,16.0007
2,30,0.200000,12.690257,0.135000,9.7789,10.1115,10.6408,11.5768,12.6903,13.8877,14.5672,15.0440,15.7702,16.2571
2,31,0.200000,12.890727,0.135000,9.9334,10.2713,10.8089,11.7597,12.8907,14.1071,14.7973,15.2816,16.0193,16.5139
2,32,0.200000,13.091476,0.135000,10.0880,10.4312,10.9773,11.9429,13.0915,14.3268,15.0278,15.5196,16.2687,16.7711
2,33,0.200000,13.292493,0.135000,10.2429,10.5914,11.1458,12.1262,13.2925,14.5468,15.2585,15.7579,16.5186,17.0286
2,34,0.200000,13.493755,0.135000,10.3980,10.7518,11.3146,12.3098,13.4938,14.7671,15.4896,15.9965,16.7687,17.2865
2,35,0.200000,13.695234,0.135000,10.5533,10.9123,11.4835,12.4936,13.6952,14.9876,15.7208,16.2353,17.0190,17.5446
2,36,0.200000,13.896893,0.135000,10.7087,11.0730,11.6526,12.6776,13.8969,15.2082,15.9523,16.4744,17.2696,17.8029
2,37,0.200000,14.077857,0.135000,10.8481,11.2172,11.8043,12.8427,14.0779,15.4063,16.1601,16.6889,17.4945,18.0347
2,38,0.200000,14.258905,0.135000,10.9876,11.3614,11.9561,13.0079,14.2589,15.6044,16.3679,16.9036,17.7195,18.2667
2,39,0.200000,14.439985,0.135000,11.1272,11.5057,12.1080,13.1730,14.4400,15.8026,16.5757,17.1182,17.9445,18.4987
2,40,0.200000,14.621042,0.135000,11.2667,11.6500,12.2598,13.3382,14.6210,16.0007,16.7836,17.3329,18.1695,18.7306
2,41,0.200000,14.802022,0.135000,11.4062,11.7942,12.4115,13.5033,14.8020,16.1988,16.9913,17.5474,18.3944,18.9625
2,42,0.200000,14.982871,0.135000,11.5455,11.9383,12.5632,13.6683,14.9829,16.3967,17.1989,17.7618,18.6192,19.1941
2,43,0.200000,15.163537,0.135000,11.6847,12.0822,12.7147,13.8331,15.1635,16.5944,17.4063,17.9760,18.8437,19.4256
2,44,0.200000,15.343975,0.135000,11.8238,12.2260,12.8660,13.9977,15.3440,16.7919,17.6134,18.1899,19.0679,19.6567
2,45,0.200000,15.524141,0.135000,11.9626,12.3696,13.0170,14.1621,15.5241,16.9890,17.8203,18.4035,19.2918,19.8875
2,46,0.200000,15.704000,0.135000,12.1012,12.5129,13.1679,14.3262,15.7040,17.1859,18.0267,18.6167,19.5153,20.1180
2,47,0.200000,15.883527,0.135000,12.2395,12.6559,13.3184,14.4899,15.8835,17.3823,18.2328,18.8295,19.7384,20.3479
2,48,0.200000,16.062703,0.135000,12.3776,12.7987,13.4686,14.6534,16.0627,17.5784,18.4385,19.0419,19.9611,20.5775
2,49,0.200000,16.241520,0.135000,12.5154,12.9412,13.6186,14.8165,16.2415,17.7741,18.6437,19.2539,20.1833,20.8066
2,50,0.200000,16.419981,0.135000,12.6529,13.0834,13.7682,14.9793,16.4200,17.9694,18.8486,19.4654,20.4051,21.0352
2,51,0.200000,16.598096,0.135000,12.7902,13.2253,13.9176,15.1418,16.5981,18.1643,19.0531,19.6766,20.6264,21.2634
2,52,0.200000,16.775889,0.135000,12.9272,13.3669,14.0666,15.3040,16.7759,18.3589,19.2571,19.8874,20.8474,21.4911
2,53,0.200000,16.953392,0.135000,13.0640,13.5084,14.2155,15.4659,16.9534,18.5532,19.4609,20.0978,21.0679,21.7185
2,54,0.200000,17.130646,0.135000,13.2006,13.6496,14.3641,15.6276,17.1306,18.7471,19.6644,20.3079,21.2882,21.9456
2,55,0.200000,17.307700,0.135000,13.3370,13.7907,14.5126,15.7892,17.3077,18.9409,19.8676,20.5178,21.5082,22.1724
2,56,0.200000,17.484611,0.135000,13.4733,13.9317,14.6609,15.9505,17.4846,19.1345,20.0707,20.7275,21.7281,22.3990
2,57,0.200000,17.661438,0.135000,13.6096,14.0725,14.8092,16.1119,17.6614,19.3280,20.2737,20.9372,21.9478,22.6256
2,58,0.200000,17.838248,0.135000,13.7458,14.2134,14.9574,16.2732,17.8382,19.5215,20.4766,21.1468,22.1675,22.8521
2,59,0.200000,18.015106,0.135000,13.8821,14.3543,15.1057,16.4345,18.0151,19.7151,20.6797,21.3564,22.3873,23.0786
2,60,0.200000,18.192079,0.135000,14.0185,14.4954,15.2541,16.5959,18.1921,19.9087,20.8828,21.5662,22.6073,23.3054
2,61,0.200000,18.401159,0.135000,14.1796,14.6620,15.4294,16.7867,18.4012,20.1375,21.1228,21.8141,22.8671,23.5732
2,62,0.200000,18.610474,0.135000,14.3409,14.8287,15.6050,16.9776,18.6105,20.3666,21.3631,22.0622,23.1272,23.8414
2,63,0.200000,18.820079,0.135000,14.5024,14.9957,15.7807,17.1688,18.8201,20.5960,21.6037,22.3107,23.3877,24.1099
2,64,0.200000,19.030026,0.135000,14.6642,15.1630,15.9567,17.3604,19.0300,20.8257,21.8447,22.5596,23.6486,24.3788
2,65,0.200000,19.240353,0.135000,14.8263,15.3306,16.1331,17.5522,19.2404,21.0559,22.0861,22.8089,23.9099,24.6483
2,66,0.200000,19.451093,0.135000,14.9886,15.4985,16.3098,17.7445,19.4511,21.2865,22.3280,23.0588,24.1718,24.9182
2,67,0.200000,19.662265,0.135000,15.1514,15.6668,16.4869,17.9371,19.6623,21.5176,22.5704,23.3091,24.4343,25.1888
2,68,0.200000,19.873877,0.135000,15.3144,15.8354,16.6643,18.1302,19.8739,21.7492,22.8133,23.5599,24.6972,25.4599
2,69,0.200000,20.085923,0.135000,15.4778,16.0044,16.8421,18.3236,20.0859,21.9813,23.0568,23.8113,24.9607,25.7315
2,70,0.200000,20.298386,0.135000,15.6416,16.1737,17.0203,18.5174,20.2984,22.2138,23.3006,24.0632,25.2248,26.0037
2,71,0.200000,20.511237,0.135000,15.8056,16.3433,17.1987,18.7116,20.5112,22.4467,23.5450,24.3155,25.4893,26.2764
2,72,0.200000,20.724433,0.135000,15.9699,16.5131,17.3775,18.9061,20.7244,22.6800,23.7897,24.5683,25.7542,26.5495
2,73,0.200000,20.937924,0.135000,16.1344,16.6832,17.5565,19.1009,20.9379,22.9137,24.0348,24.8213,26.0195,26.8230
2,74,0.200000,21.151647,0.135000,16.2991,16.8535,17.7357,19.2958,21.1516,23.1476,24.2801,25.0747,26.2851,27.0968
2,75,0.200000,21.365533,0.135000,16.4639,17.0240,17.9151,19.4910,21.3655,23.3816,24.5256,25.3283,26.5509,27.3708
2,76,0.200000,21.579506,0.135000,16.6288,17.1944,18.0945,19.6862,21.5795,23.6158,24.7713,25.5819,26.8168,27.6449
2,77,0.200000,21.793487,0.135000,16.7937,17.3649,18.2739,19.8814,21.7935,23.8500,25.0169,25.8356,27.0827,27.9190
2,78,0.200000,22.007395,0.135000,16.9585,17.5354,18.4533,20.0765,22.0074,24.0841,25.2624,26.0892,27.3485,28.1931
2,79,0.200000,22.221149,0.135000,17.1232,17.7057,18.6325,20.2715,22.2211,24.3180,25.5078,26.3426,27.6142,28.4669
2,80,0.200000,22.434670,0.135000,17.2877,17.8758,18.8116,20.4663,22.4347,24.5517,25.7529,26.5957,27.8795,28.7404
2,81,0.200000,22.647887,0.135000,17.4520,18.0457,18.9903,20.6608,22.6479,24.7850,25.9977,26.8485,28.1445,29.0136
2,82,0.200000,22.860734,0.135000,17.6161,18.2153,19.1688,20.8550,22.8607,25.0179,26.2420,27.1008,28.4090,29.2862
2,83,0.200000,23.073155,0.135000,17.7797,18.3846,19.3469,21.0488,23.0732,25.2504,26.4858,27.3526,28.6730,29.5584
2,84,0.200000,23.285105,0.135000,17.9431,18.5535,19.5246,21.2421,23.2851,25.4823,26.7291,27.6039,28.9363,29.8299
2,85,0.200000,23.496552,0.135000,18.1060,18.7219,19.7019,21.4350,23.4966,25.7137,26.9718,27.8545,29.1991,30.1008
2,86,0.200000,23.707477,0.135000,18.2685,18.8900,19.8788,21.6274,23.7075,25.9446,27.2140,28.1046,29.4612,30.3710
2,87,0.200000,23.917875,0.135000,18.4307,19.0576,20.0552,21.8194,23.9179,26.1748,27.4555,28.3540,29.7227,30.6405
2,88,0.200000,24.127759,0.135000,18.5924,19.2249,20.2312,22.0108,24.1278,26.4045,27.6964,28.6028,29.9835,30.9094
2,89,0.200000,24.337152,0.135000,18.7538,19.3917,20.4068,22.2019,24.3372,26.6337,27.9368,28.8510,30.2437,31.1776
2,90,0.200000,24.546096,0.135000,18.9148,19.5582,20.5820,22.3925,24.5461,26.8623,28.1766,29.0987,30.5034,31.4453
2,91,0.200000,24.754644,0.135000,19.0755,19.7244,20.7569,22.5827,24.7546,27.0906,28.4160,29.3460,30.7625,31.7125
2,92,0.200000,24.962861,0.135000,19.2359,19.8903,20.9315,22.7727,24.9629,27.3184,28.6550,29.5928,31.0213,31.9792
2,93,0.200000,25.170824,0.135000,19.3962,20.0560,21.1058,22.9624,25.1708,27.5460,28.8937,29.8393,31.2797,32.2456
2,94,0.200000,25.378616,0.135000,19.5563,20.2216,21.2801,23.1519,25.3786,27.7734,29.1323,30.0857,31.5379,32.5118
2,95,0.200000,25.586329,0.135000,19.7163,20.3871,21.4542,23.3414,25.5863,28.0007,29.3707,30.3319,31.7961,32.7779
2,96,0.200000,25.794058,0.135000,19.8764,20.5526,21.6284,23.5309,25.7941,28.2280,29.6092,30.5782,32.0542,33.0440
2,97,0.200000,26.044938,0.135000,20.0697,20.7525,21.8388,23.7598,26.0449,28.5026,29.8971,30.8756,32.3660,33.3654
2,98,0.200000,26.296013,0.135000,20.2632,20.9525,22.0493,23.9889,26.2960,28.7774,30.1854,31.1732,32.6780,33.6871
2,99,0.200000,26.547375,0.135000,20.4569,21.1528,22.2601,24.2182,26.5474,29.0525,30.4739,31.4712,32.9904,34.0091
2,100,0.200000,26.799108,0.135000,20.6509,21.3534,22.4712,24.4478,26.7991,29.3279,30.7629,31.7696,33.3032,34.3316
2,101,0.200000,27.051290,0.135000,20.8452,21.5543,22.6826,24.6779,27.0513,29.6039,31.0523,32.0686,33.6166,34.6546
2,102,0.200000,27.303984,0.135000,21.0399,21.7557,22.8945,24.9084,27.3040,29.8805,31.3424,32.3681,33.9306,34.9784
2,103,0.200000,27.557242,0.135000,21.2351,21.9575,23.1068,25.1394,27.5572,30.1576,31.6331,32.6684,34.2453,35.3028
2,104,0.200000,27.811100,0.135000,21.4307,22.1597,23.3197,25.3710,27.8111,30.4354,31.9245,32.9693,34.5608,35.6280
2,105,0.200000,28.065578,0.135000,21.6268,22.3625,23.5331,25.6032,28.0656,30.7139,32.2167,33.2710,34.8770,35.9540
2,106,0.200000,28.320678,0.135000,21.8234,22.5658,23.7470,25.8359,28.3207,30.9931,32.5095,33.5734,35.1940,36.2808
2,107,0.200000,28.576385,0.135000,22.0204,22.7695,23.9614,26.0691,28.5764,31.2729,32.8030,33.8765,35.5118,36.6084
2,108,0.200000,28.832667,0.135000,22.2179,22.9737,24.1763,26.3029,28.8327,31.5534,33.0972,34.1804,35.8303,36.9367
2,109,0.200000,29.089474,0.135000,22.4158,23.1783,24.3916,26.5372,29.0895,31.8344,33.3920,34.4848,36.1494,37.2657
2,110,0.200000,29.346740,0.135000,22.6140,23.3833,24.6074,26.7719,29.3467,32.1160,33.6873,34.7898,36.4691,37.5953
2,111,0.200000,29.604387,0.135000,22.8126,23.5886,24.8234,27.0070,29.6044,32.3979,33.9831,35.0952,36.7893,37.9253
2,112,0.200000,29.862321,0.135000,23.0113,23.7941,25.0397,27.2423,29.8623,32.6802,34.2791,35.4010,37.1098,38.2558
2,113,0.200000,30.120442,0.135000,23.2102,23.9998,25.2561,27.4777,30.1204,32.9627,34.5754,35.7070,37.4306,38.5864
2,114,0.200000,30.378642,0.135000,23.4092,24.2056,25.4726,27.7133,30.3786,33.2452,34.8718,36.0131,37.7515,38.9172
2,115,0.200000,30.636807,0.135000,23.6081,24.4113,25.6891,27.9488,30.6368,33.5278,35.1682,36.3191,38.0723,39.2479
2,116,0.200000,30.894825,0.135000,23.8070,24.6168,25.9054,28.1842,30.8948,33.8101,35.4644,36.6250,38.3929,39.5785
2,117,0.200000,31.152584,0.135000,24.0056,24.8222,26.1216,28.4193,31.1526,34.0922,35.7602,36.9306,38.7132,39.9087
2,118,0.200000,31.409979,0.135000,24.2039,25.0273,26.3374,28.6541,31.4100,34.3739,36.0557,37.2357,39.0331,40.2384
2,119,0.200000,31.666912,0.135000,24.4019,25.2320,26.5528,28.8885,31.6669,34.6551,36.3506,37.5403,39.3524,40.5676
2,120,0.200000,31.923298,0.135000,24.5995,25.4363,26.7678,29.1224,31.9233,34.9357,36.6450,37.8442,39.6710,40.8960
2,121,0.200000,32.325013,0.135000,24.9090,25.7564,27.1046,29.4889,32.3250,35.3753,37.1061,38.3204,40.1702,41.4107
2,122,0.200000,32.726061,0.135000,25.2181,26.0760,27.4409,29.8547,32.7261,35.8142,37.5665,38.7959,40.6686,41.9244
2,123,0.200000,33.126396,0.135000,25.5266,26.3949,27.7766,30.2200,33.1264,36.2523,38.0260,39.2705,41.1661,42.4373
2,124,0.200000,33.525991,0.135000,25.8345,26.7133,28.1117,30.5845,33.5260,36.6896,38.4847,39.7442,41.6627,42.9492
2,125,0.200000,33.924840,0.135000,26.1418,27.0311,28.4461,30.9483,33.9248,37.1261,38.9425,40.2170,42.1583,43.4602
2,126,0.200000,34.322958,0.135000,26.4486,27.3484,28.7799,31.3115,34.3230,37.5618,39.3995,40.6889,42.6531,43.9702
2,127,0.200000,34.720381,0.135000,26.7549,27.6650,29.1132,31.6741,34.7204,37.9967,39.8557,41.1601,43.1469,44.4793
2,128,0.200000,35.117168,0.135000,27.0606,27.9812,29.4459,32.0361,35.1172,38.4309,40.3112,41.6305,43.6400,44.9876
2,129,0.200000,35.513395,0.135000,27.3660,28.2969,29.7781,32.3975,35.5134,38.8645,40.7660,42.1002,44.1324,45.4952
2,130,0.200000,35.909156,0.135000,27.6709,28.6122,30.1100,32.7586,35.9092,39.2976,41.2203,42.5693,44.6242,46.0022
2,131,0.200000,36.304564,0.135000,27.9756,28.9273,30.4415,33.1193,36.3046,39.7304,41.6742,43.0381,45.1156,46.5088
2,132,0.200000,36.699740,0.135000,28.2801,29.2422,30.7729,33.4798,36.6997,40.1628,42.1279,43.5066,45.6067,47.0150
2,133,0.200000,37.094817,0.135000,28.5846,29.5570,31.1041,33.8402,37.0948,40.5952,42.5814,43.9749,46.0976,47.5211
2,134,0.200000,37.489934,0.135000,28.8890,29.8718,31.4354,34.2006,37.4899,41.0276,43.0349,44.4433,46.5887,48.0273
2,135,0.200000,37.885229,0.135000,29.1936,30.1868,31.7669,34.5613,37.8852,41.4602,43.4887,44.9119,47.0799,48.5337
2,136,0.200000,38.280841,0.135000,29.4985,30.5020,32.0986,34.9222,38.2808,41.8931,43.9428,45.3809,47.5715,49.0405
2,137,0.200000,38.676901,0.135000,29.8037,30.8176,32.4307,35.2835,38.6769,42.3265,44.3975,45.8504,48.0637,49.5479
2,138,0.200000,39.073530,0.135000,30.1093,31.1336,32.7633,35.6453,39.0735,42.7606,44.8528,46.3206,48.5566,50.0560
2,139,0.200000,39.470837,0.135000,30.4155,31.4502,33.0964,36.0077,39.4708,43.1954,45.3088,46.7916,49.0503,50.5650
2,140,0.200000,39.868910,0.135000,30.7222,31.7673,33.4302,36.3709,39.8689,43.6310,45.7658,47.2635,49.5450,51.0749
2,141,0.200000,40.267822,0.135000,31.0296,32.0852,33.7647,36.7348,40.2678,44.0676,46.2237,47.7364,50.0407,51.5860
2,142,0.200000,40.667618,0.135000,31.3377,32.4038,34.0999,37.0995,40.6676,44.5051,46.6826,48.2104,50.5376,52.0981
2,143,0.200000,41.068323,0.135000,31.6465,32.7230,34.4359,37.4651,41.0683,44.9436,47.1426,48.6854,51.0355,52.6115
2,144,0.200000,41.469935,0.135000,31.9560,33.0430,34.7727,37.8314,41.4699,45.3831,47.6036,49.1615,51.5346,53.1260
2,145,0.200000,41.826621,0.135000,32.2308,33.3272,35.0718,38.1568,41.8266,45.7735,48.0130,49.5843,51.9778,53.5829
2,146,0.200000,42.184125,0.135000,32.5063,33.6121,35.3715,38.4830,42.1841,46.1647,48.4234,50.0082,52.4221,54.0409
2,147,0.200000,42.542364,0.135000,32.7823,33.8975,35.6719,38.8098,42.5424,46.5568,48.8346,50.4328,52.8673,54.4998
2,148,0.200000,42.901238,0.135000,33.0589,34.1835,35.9728,39.1372,42.9012,46.9495,49.2466,50.8583,53.3133,54.9596
2,149,0.200000,43.260623,0.135000,33.3358,34.4698,36.2742,39.4650,43.2606,47.3428,49.6591,51.2843,53.7599,55.4200
2,150,0.200000,43.620381,0.135000,33.6130,34.7565,36.5759,39.7932,43.6204,47.7365,50.0721,51.7108,54.2069,55.8808
2,151,0.200000,43.980360,0.135000,33.8904,35.0433,36.8777,40.1216,43.9804,48.1305,50.4853,52.1375,54.6543,56.3420
2,152,0.200000,44.340400,0.135000,34.1679,35.3302,37.1796,40.4501,44.3404,48.5245,50.8986,52.5644,55.1017,56.8032
2,153,0.200000,44.700336,0.135000,34.4452,35.6170,37.4814,40.7784,44.7003,48.9184,51.3118,52.9911,55.5490,57.2643
2,154,0.200000,45.060005,0.135000,34.7224,35.9036,37.7830,41.1065,45.0600,49.3120,51.7247,53.4174,55.9960,57.7251
2,155,0.200000,45.419246,0.135000,34.9992,36.1898,38.0842,41.4342,45.4192,49.7051,52.1370,53.8433,56.4424,58.1853
2,156,0.200000,45.777910,0.135000,35.2756,36.4756,38.3849,41.7614,45.7779,50.0976,52.5487,54.2685,56.8881,58.6448
2,157,0.200000,46.135861,0.135000,35.5514,36.7608,38.6851,42.0880,46.1359,50.4894,52.9596,54.6928,57.3329,59.1033
2,158,0.200000,46.492982,0.135000,35.8266,37.0454,38.9845,42.4138,46.4930,50.8802,53.3696,55.1162,57.7767,59.5608
2,159,0.200000,46.849177,0.135000,36.1011,37.3292,39.2832,42.7387,46.8492,51.2700,53.7785,55.5384,58.2194,60.0172
2,160,0.200000,47.204374,0.135000,36.3748,37.6122,39.5810,43.0628,47.2044,51.6587,54.1862,55.9595,58.6608,60.4722
2,161,0.200000,47.558530,0.135000,36.6477,37.8944,39.8780,43.3858,47.5585,52.0463,54.5927,56.3794,59.1009,60.9259
