Sex,X,L,M,S,P3,P5,P10,P25,P50,P75,P85,P90,P95,P97
1,222,-0.300000,22.221887,0.085000,19.0089,19.3774,19.9624,20.9948,22.2219,23.5439,24.2962,24.8254,25.6340,26.1781
1,223,-0.300000,22.252071,0.085000,19.0347,19.4037,19.9895,21.0233,22.2521,23.5759,24.3292,24.8592,25.6688,26.2137
1,224,-0.300000,22.282511,0.085000,19.0608,19.4302,20.0169,21.0521,22.2825,23.6081,24.3625,24.8932,25.7039,26.2495
1,225,-0.300000,22.313135,0.085000,19.0870,19.4569,20.0444,21.0810,22.3131,23.6406,24.3960,24.9274,25.7393,26.2856
1,226,-0.300000,22.343865,0.085000,19.1133,19.4837,20.0720,21.1100,22.3439,23.6731,24.4296,24.9617,25.7747,26.3218
1,227,-0.300000,22.374617,0.085000,19.1396,19.5105,20.0996,21.1391,22.3746,23.7057,24.4632,24.9961,25.8102,26.3581
1,228,-0.300000,22.405311,0.085000,19.1658,19.5373,20.1272,21.1681,22.4053,23.7382,24.4968,25.0303,25.8456,26.3942
1,229,-0.300000,22.416413,0.085000,19.1753,19.5470,20.1372,21.1786,22.4164,23.7500,24.5089,25.0428,25.8584,26.4073
1,230,-0.300000,22.427293,0.085000,19.1846,19.5565,20.1469,21.1889,22.4273,23.7615,24.5208,25.0549,25.8710,26.4201
1,231,-0.300000,22.437880,0.085000,19.1937,19.5657,20.1564,21.1989,22.4379,23.7727,24.5324,25.0667,25.8832,26.4326
1,232,-0.300000,22.448112,0.085000,19.2024,19.5746,20.1656,21.2085,22.4481,23.7836,24.5436,25.0782,25.8950,26.4446
1,233,-0.300000,22.457936,0.085000,19.2108,19.5832,20.1745,21.2178,22.4579,23.7940,24.5543,25.0891,25.9063,26.4562
1,234,-0.300000,22.467310,0.085000,19.2189,19.5914,20.1829,21.2267,22.4673,23.8039,24.5646,25.0996,25.9171,26.4672
1,235,-0.300000,22.476204,0.085000,19.2265,19.5991,20.1909,21.2351,22.4762,23.8133,24.5743,25.1095,25.9274,26.4777
1,236,-0.300000,22.484604,0.085000,19.2337,19.6065,20.1984,21.2430,22.4846,23.8222,24.5835,25.1189,25.9371,26.4876
1,237,-0.300000,22.492506,0.085000,19.2404,19.6133,20.2055,21.2505,22.4925,23.8306,24.5921,25.1278,25.9462,26.4969
1,238,-0.300000,22.499923,0.085000,19.2468,19.6198,20.2122,21.2575,22.4999,23.8385,24.6002,25.1360,25.9547,26.5057
1,239,-0.300000,22.506879,0.085000,19.2527,19.6259,20.2184,21.2640,22.5069,23.8458,24.6078,25.1438,25.9628,26.5139
1,240,-0.300000,22.513412,0.085000,19.2583,19.6316,20.2243,21.2702,22.5134,23.8527,24.6150,25.1511,25.9703,26.5216
2,24,-0.300000,15.690495,0.090000,13.3021,13.5746,14.0080,14.7751,15.6905,16.6811,17.2468,17.6455,18.2560,18.6677
2,25,-0.300000,15.672609,0.090000,13.2870,13.5591,13.9920,14.7582,15.6726,16.6620,17.2271,17.6254,18.2352,18.6464
2,26,-0.300000,15.655023,0.090000,13.2721,13.5439,13.9763,14.7417,15.6550,16.6433,17.2078,17.6056,18.2147,18.6255
2,27,-0.300000,15.637761,0.090000,13.2574,13.5290,13.9609,14.7254,15.6378,16.6250,17.1888,17.5862,18.1946,18.6050
2,28,-0.300000,15.620840,0.090000,13.2431,13.5143,13.9458,14.7095,15.6208,16.6070,17.1702,17.5671,18.1750,18.5848
2,29,-0.300000,15.604265,0.090000,13.2290,13.5000,13.9310,14.6939,15.6043,16.5894,17.1520,17.5485,18.1557,18.5651
2,30,-0.300000,15.588033,0.090000,13.2153,13.4859,13.9165,14.6786,15.5880,16.5721,17.1341,17.5302,18.1368,18.5458
2,31,-0.300000,15.572131,0.090000,13.2018,13.4722,13.9023,14.6636,15.5721,16.5552,17.1167,17.5124,18.1183,18.5269
2,32,-0.300000,15.556538,0.090000,13.1886,13.4587,13.8884,14.6489,15.5565,16.5386,17.0995,17.4948,18.1001,18.5083
2,33,-0.300000,15.541223,0.090000,13.1756,13.4454,13.8747,14.6345,15.5412,16.5224,17.0827,17.4776,18.0823,18.4901
2,34,-0.300000,15.526148,0.090000,13.1628,13.4324,13.8613,14.6203,15.5261,16.5063,17.0661,17.4607,18.0648,18.4722
2,35,-0.300000,15.511269,0.090000,13.1502,13.4195,13.8480,14.6063,15.5113,16.4905,17.0498,17.4439,18.0475,18.4545
2,36,-0.300000,15.496535,0.090000,13.1377,13.4068,13.8348,14.5924,15.4965,16.4749,17.0336,17.4273,18.0303,18.4369
2,37,-0.300000,15.486060,0.090000,13.1288,13.3977,13.8255,14.5825,15.4861,16.4637,17.0220,17.4156,18.0181,18.4245
2,38,-0.300000,15.475621,0.090000,13.1200,13.3887,13.8161,14.5727,15.4756,16.4526,17.0106,17.4038,18.0060,18.4121
2,39,-0.300000,15.465161,0.090000,13.1111,13.3796,13.8068,14.5629,15.4652,16.4415,16.9991,17.3921,17.9938,18.3996
2,40,-0.300000,15.454625,0.090000,13.1022,13.3705,13.7974,14.5529,15.4546,16.4303,16.9875,17.3802,17.9816,18.3871
2,41,-0.300000,15.443957,0.090000,13.0931,13.3613,13.7879,14.5429,15.4440,16.4190,16.9758,17.3682,17.9691,18.3744
2,42,-0.300000,15.433107,0.090000,13.0839,13.3519,13.7782,14.5327,15.4331,16.4074,16.9638,17.3560,17.9565,18.3615
2,43,-0.300000,15.422031,0.090000,13.0745,13.3423,13.7683,14.5223,15.4220,16.3956,16.9517,17.3436,17.9436,18.3483
2,44,-0.300000,15.410688,0.090000,13.0649,13.3325,13.7582,14.5116,15.4107,16.3836,16.9392,17.3308,17.9304,18.3348
2,45,-0.300000,15.399047,0.090000,13.0550,13.3224,13.7478,14.5006,15.3990,16.3712,16.9264,17.3177,17.9169,18.3210
2,46,-0.300000,15.387085,0.090000,13.0449,13.3121,13.7371,14.4893,15.3871,16.3585,16.9133,17.3043,17.9030,18.3067
2,47,-0.300000,15.374787,0.090000,13.0345,13.3014,13.7261,14.4778,15.3748,16.3454,16.8997,17.2904,17.8887,18.2921
2,48,-0.300000,15.362149,0.090000,13.0238,13.2905,13.7148,14.4659,15.3621,16.3320,16.8858,17.2762,17.8740,18.2771
2,49,-0.300000,15.349175,0.090000,13.0128,13.2793,13.7033,14.4537,15.3492,16.3182,16.8716,17.2616,17.8589,18.2616
2,50,-0.300000,15.335878,0.090000,13.0015,13.2678,13.6914,14.4411,15.3359,16.3041,16.8570,17.2467,17.8434,18.2458
2,51,-0.300000,15.322281,0.090000,12.9900,13.2560,13.6792,14.4283,15.3223,16.2896,16.8420,17.2314,17.8276,18.2296
2,52,-0.300000,15.308416,0.090000,12.9782,13.2440,13.6669,14.4153,15.3084,16.2749,16.8268,17.2158,17.8114,18.2131
2,53,-0.300000,15.294319,0.090000,12.9663,13.2318,13.6543,14.4020,15.2943,16.2599,16.8113,17.1999,17.7950,18.1964
2,54,-0.300000,15.280036,0.090000,12.9541,13.2195,13.6415,14.3885,15.2800,16.2447,16.7956,17.1839,17.7784,18.1794
2,55,-0.300000,15.265617,0.090000,12.9419,13.2070,13.6287,14.3750,15.2656,16.2294,16.7797,17.1677,17.7616,18.1622
2,56,-0.300000,15.251114,0.090000,12.9296,13.1944,13.6157,14.3613,15.2511,16.2139,16.7638,17.1513,17.7448,18.1450
2,57,-0.300000,15.236584,0.090000,12.9173,13.1819,13.6027,14.3476,15.2366,16.1985,16.7478,17.1350,17.7279,18.1277
2,58,-0.300000,15.222082,0.090000,12.9050,13.1693,13.5898,14.3340,15.2221,16.1831,16.7319,17.1187,17.7110,18.1104
2,59,-0.300000,15.207665,0.090000,12.8928,13.1569,13.5769,14.3204,15.2077,16.1677,16.7160,17.1025,17.6942,18.0933
2,60,-0.300000,15.193385,0.090000,12.8807,13.1445,13.5642,14.3070,15.1934,16.1526,16.7003,17.0864,17.6776,18.0763
2,61,-0.300000,15.205665,0.090000,12.8911,13.1551,13.5751,14.3185,15.2057,16.1656,16.7138,17.1002,17.6919,18.0909
2,62,-0.300000,15.218171,0.090000,12.9017,13.1659,13.5863,14.3303,15.2182,16.1789,16.7276,17.1143,17.7064,18.1058
2,63,-0.300000,15.230940,0.090000,12.9125,13.1770,13.5977,14.3423,15.2309,16.1925,16.7416,17.1287,17.7213,18.1210
2,64,-0.300000,15.244005,0.090000,12.9236,13.1883,13.6094,14.3546,15.2440,16.2064,16.7560,17.1434,17.7365,18.1365
2,65,-0.300000,15.257389,0.090000,12.9349,13.1999,13.6213,14.3672,15.2574,16.2206,16.7707,17.1584,17.7521,18.1524
2,66,-0.300000,15.271107,0.090000,12.9466,13.2117,13.6336,14.3801,15.2711,16.2352,16.7858,17.1738,17.7680,18.1687
2,67,-0.300000,15.285163,0.090000,12.9585,13.2239,13.6461,14.3934,15.2852,16.2501,16.8012,17.1896,17.7844,18.1855
2,68,-0.300000,15.299554,0.090000,12.9707,13.2364,13.6590,14.4069,15.2996,16.2654,16.8170,17.2058,17.8011,18.2026
2,69,-0.300000,15.314267,0.090000,12.9832,13.2491,13.6721,14.4208,15.3143,16.2811,16.8332,17.2224,17.8183,18.2201
2,70,-0.300000,15.329279,0.090000,12.9959,13.2621,13.6855,14.4349,15.3293,16.2970,16.8497,17.2393,17.8357,18.2380
2,71,-0.300000,15.344559,0.090000,13.0088,13.2753,13.6991,14.4493,15.3446,16.3133,16.8665,17.2564,17.8535,18.2561
2,72,-0.300000,15.360070,0.090000,13.0220,13.2887,13.7130,14.4639,15.3601,16.3298,16.8836,17.2739,17.8715,18.2746
2,73,-0.300000,15.375767,0.090000,13.0353,13.3023,13.7270,14.4787,15.3758,16.3465,16.9008,17.2915,17.8898,18.2933
2,74,-0.300000,15.391600,0.090000,13.0487,13.3160,13.7411,14.4936,15.3916,16.3633,16.9182,17.3093,17.9082,18.3121
2,75,-0.300000,15.407516,0.090000,13.0622,13.3298,13.7553,14.5086,15.4075,16.3802,16.9357,17.3272,17.9267,18.3310
2,76,-0.300000,15.423458,0.090000,13.0757,13.3436,13.7696,14.5236,15.4235,16.3972,16.9532,17.3452,17.9453,18.3500
2,77,-0.300000,15.439369,0.090000,13.0892,13.3573,13.7838,14.5386,15.4394,16.4141,16.9707,17.3631,17.9638,18.3689
2,78,-0.300000,15.455193,0.090000,13.1026,13.3710,13.7979,14.5535,15.4552,16.4309,16.9881,17.3809,17.9822,18.3878
2,79,-0.300000,15.470877,0.090000,13.1159,13.3846,13.8119,14.5683,15.4709,16.4476,17.0054,17.3985,18.0005,18.4064
2,80,-0.300000,15.486370,0.090000,13.1291,13.3980,13.8257,14.5828,15.4864,16.4640,17.0224,17.4159,18.0185,18.4249
2,81,-0.300000,15.501628,0.090000,13.1420,13.4112,13.8394,14.5972,15.5016,16.4803,17.0392,17.4331,18.0362,18.4430
2,82,-0.300000,15.516612,0.090000,13.1547,13.4241,13.8527,14.6113,15.5166,16.4962,17.0556,17.4499,18.0537,18.4608
2,83,-0.300000,15.531291,0.090000,13.1672,13.4368,13.8658,14.6251,15.5313,16.5118,17.0718,17.4664,18.0708,18.4783
2,84,-0.300000,15.545643,0.090000,13.1793,13.4493,13.8787,14.6387,15.5456,16.5271,17.0875,17.4826,18.0875,18.4954
2,85,-0.300000,15.559655,0.090000,13.1912,13.4614,13.8912,14.6519,15.5597,16.5420,17.1029,17.4983,18.1038,18.5120
2,86,-0.300000,15.573321,0.090000,13.2028,13.4732,13.9034,14.6647,15.5733,16.5565,17.1180,17.5137,18.1197,18.5283
2,87,-0.300000,15.586649,0.090000,13.2141,13.4847,13.9153,14.6773,15.5866,16.5707,17.1326,17.5287,18.1352,18.5442
2,88,-0.300000,15.599652,0.090000,13.2251,13.4960,13.9269,14.6895,15.5997,16.5845,17.1469,17.5433,18.1503,18.5596
2,89,-0.300000,15.612355,0.090000,13.2359,13.5070,13.9382,14.7015,15.6124,16.5980,17.1609,17.5576,18.1651,18.5747
2,90,-0.300000,15.624791,0.090000,13.2464,13.5177,13.9493,14.7132,15.6248,16.6112,17.1745,17.5716,18.1796,18.5895
2,91,-0.300000,15.636998,0.090000,13.2568,13.5283,13.9602,14.7247,15.6370,16.6242,17.1880,17.5853,18.1938,18.6041
2,92,-0.300000,15.649024,0.090000,13.2670,13.5387,13.9710,14.7360,15.6490,16.6370,17.2012,17.5988,18.2077,18.6184
2,93,-0.300000,15.660920,0.090000,13.2771,13.5490,13.9816,14.7472,15.6609,16.6496,17.2142,17.6122,18.2216,18.6325
2,94,-0.300000,15.672740,0.090000,13.2871,13.5592,13.9921,14.7583,15.6727,16.6622,17.2272,17.6255,18.2353,18.6466
2,95,-0.300000,15.684542,0.090000,13.2971,13.5694,14.0027,14.7695,15.6845,16.6747,17.2402,17.6388,18.2491,18.6606
2,96,-0.300000,15.696384,0.090000,13.3071,13.5797,14.0132,14.7806,15.6964,16.6873,17.2532,17.6521,18.2628,18.6747
2,97,-0.300000,15.736091,0.090000,13.3408,13.6140,14.0487,14.8180,15.7361,16.7295,17.2969,17.6968,18.3090,18.7220
2,98,-0.300000,15.775942,0.090000,13.3746,13.6485,14.0843,14.8555,15.7759,16.7719,17.3407,17.7416,18.3554,18.7694
2,99,-0.300000,15.815989,0.090000,13.4085,13.6831,14.1200,14.8932,15.8160,16.8145,17.3847,17.7866,18.4020,18.8170
2,100,-0.300000,15.856278,0.090000,13.4427,13.7180,14.1560,14.9312,15.8563,16.8573,17.4290,17.8319,18.4489,18.8649
2,101,-0.300000,15.896848,0.090000,13.4771,13.7531,14.1922,14.9694,15.8968,16.9004,17.4736,17.8775,18.4961,18.9132
2,102,-0.300000,15.937733,0.090000,13.5117,13.7885,14.2287,15.0079,15.9377,16.9439,17.5185,17.9235,18.5437,18.9619
2,103,-0.300000,15.978954,0.090000,13.5467,13.8241,14.2655,15.0467,15.9790,16.9877,17.5638,17.9699,18.5916,19.0109
2,104,-0.300000,16.020526,0.090000,13.5819,13.8601,14.3026,15.0858,16.0205,17.0319,17.6095,18.0166,18.6400,19.0604
2,105,-0.300000,16.062453,0.090000,13.6175,13.8964,14.3401,15.1253,16.0625,17.0765,17.6556,18.0638,18.6888,19.1102
2,106,-0.300000,16.104731,0.090000,13.6533,13.9330,14.3778,15.1651,16.1047,17.1214,17.7021,18.1113,18.7380,19.1605
2,107,-0.300000,16.147344,0.090000,13.6894,13.9698,14.4158,15.2053,16.1473,17.1667,17.7489,18.1592,18.7875,19.2112
2,108,-0.300000,16.190267,0.090000,13.7258,14.0070,14.4542,15.2457,16.1903,17.2124,17.7961,18.2075,18.8375,19.2623
2,109,-0.300000,16.233467,0.090000,13.7624,14.0443,14.4927,15.2864,16.2335,17.2583,17.8436,18.2561,18.8877,19.3137
2,110,-0.300000,16.276903,0.090000,13.7993,14.0819,14.5315,15.3273,16.2769,17.3045,17.8913,18.3049,18.9383,19.3654
2,111,-0.300000,16.320527,0.090000,13.8363,14.1196,14.5705,15.3683,16.3205,17.3509,17.9393,18.3540,18.9890,19.4173
2,112,-0.300000,16.364285,0.090000,13.8734,14.1575,14.6095,15.4095,16.3643,17.3974,17.9874,18.4032,19.0400,19.4694
2,113,-0.300000,16.408120,0.090000,13.9105,14.1954,14.6487,15.4508,16.4081,17.4440,18.0356,18.4525,19.0910,19.5215
2,114,-0.300000,16.451972,0.090000,13.9477,14.2334,14.6878,15.4921,16.4520,17.4906,18.0838,18.5018,19.1420,19.5737
2,115,-0.300000,16.495781,0.090000,13.9848,14.2713,14.7269,15.5334,16.4958,17.5372,18.1319,18.5511,19.1930,19.6258
2,116,-0.300000,16.539485,0.090000,14.0219,14.3091,14.7659,15.5745,16.5395,17.5836,18.1800,18.6002,19.2438,19.6778
2,117,-0.300000,16.583029,0.090000,14.0588,14.3468,14.8048,15.6155,16.5830,17.6299,18.2278,18.6492,19.2945,19.7296
2,118,-0.300000,16.626360,0.090000,14.0955,14.3842,14.8435,15.6563,16.6264,17.6760,18.2754,18.6979,19.3449,19.7812
2,119,-0.300000,16.669429,0.090000,14.1320,14.4215,14.8819,15.6969,16.6694,17.7218,18.3228,18.7464,19.3950,19.8324
2,120,-0.300000,16.712197,0.090000,14.1683,14.4585,14.9201,15.7371,16.7122,17.7673,18.3698,18.7945,19.4448,19.8833
2,121,-0.300000,16.783821,0.090000,14.2290,14.5205,14.9841,15.8046,16.7838,17.8434,18.4485,18.8750,19.5281,19.9685
2,122,-0.300000,16.855089,0.090000,14.2894,14.5821,15.0477,15.8717,16.8551,17.9192,18.5269,18.9552,19.6110,20.0533
2,123,-0.300000,16.925987,0.090000,14.3496,14.6435,15.1110,15.9385,16.9260,17.9945,18.6048,19.0349,19.6935,20.1376
2,124,-0.300000,16.996510,0.090000,14.4093,14.7045,15.1739,16.0049,16.9965,18.0695,18.6823,19.1142,19.7756,20.2215
2,125,-0.300000,17.066663,0.090000,14.4688,14.7652,15.2366,16.0709,17.0667,18.1441,18.7594,19.1931,19.8572,20.3050
2,126,-0.300000,17.136462,0.090000,14.5280,14.8256,15.2989,16.1367,17.1365,18.2183,18.8361,19.2716,19.9384,20.3880
2,127,-0.300000,17.205933,0.090000,14.5869,14.8857,15.3609,16.2021,17.2059,18.2922,18.9125,19.3497,20.0192,20.4707
2,128,-0.300000,17.275112,0.090000,14.6455,14.9455,15.4227,16.2672,17.2751,18.3657,18.9885,19.4275,20.0997,20.5530
2,129,-0.300000,17.344042,0.090000,14.7040,15.0051,15.4842,16.3321,17.3440,18.4390,19.0643,19.5050,20.1799,20.6350
2,130,-0.300000,17.412773,0.090000,14.7622,15.0646,15.5456,16.3969,17.4128,18.5121,19.1399,19.5823,20.2599,20.7168
2,131,-0.300000,17.481364,0.090000,14.8204,15.1239,15.6068,16.4614,17.4814,18.5850,19.2153,19.6595,20.3397,20.7984
2,132,-0.300000,17.549876,0.090000,14.8785,15.1832,15.6680,16.5260,17.5499,18.6578,19.2906,19.7365,20.4194,20.8799
2,133,-0.300000,17.618372,0.090000,14.9365,15.2425,15.7291,16.5905,17.6184,18.7306,19.3658,19.8136,20.4991,20.9614
2,134,-0.300000,17.686918,0.090000,14.9947,15.3018,15.7903,16.6550,17.6869,18.8035,19.4412,19.8906,20.5788,21.0429
2,135,-0.300000,17.755577,0.090000,15.0529,15.3612,15.8516,16.7197,17.7556,18.8765,19.5167,19.9679,20.6587,21.1246
2,136,-0.300000,17.824412,0.090000,15.1112,15.4207,15.9131,16.7845,17.8244,18.9497,19.5923,20.0453,20.7388,21.2065
2,137,-0.300000,17.893480,0.090000,15.1698,15.4805,15.9747,16.8495,17.8935,19.0231,19.6682,20.1229,20.8192,21.2887
2,138,-0.300000,17.962831,0.090000,15.2286,15.5405,16.0366,16.9148,17.9628,19.0969,19.7445,20.2009,20.8999,21.3712
2,139,-0.300000,18.032510,0.090000,15.2876,15.6008,16.0989,16.9804,18.0325,19.1709,19.8211,20.2793,20.9809,21.4541
2,140,-0.300000,18.102550,0.090000,15.3470,15.6614,16.1614,17.0464,18.1026,19.2454,19.8980,20.3581,21.0624,21.5374
2,141,-0.300000,18.172978,0.090000,15.4067,15.7223,16.2243,17.1127,18.1730,19.3203,19.9755,20.4373,21.1444,21.6212
2,142,-0.300000,18.243807,0.090000,15.4668,15.7836,16.2875,17.1794,18.2438,19.3956,20.0533,20.5169,21.2268,21.7055
2,143,-0.300000,18.315040,0.090000,15.5272,15.8452,16.3511,17.2465,18.3150,19.4713,20.1316,20.5970,21.3097,21.7903
2,144,-0.300000,18.386670,0.090000,15.5879,15.9072,16.4150,17.3139,18.3867,19.5474,20.2103,20.6776,21.3930,21.8755
2,145,-0.300000,18.462841,0.090000,15.6525,15.9731,16.4830,17.3857,18.4628,19.6284,20.2941,20.7632,21.4816,21.9661
2,146,-0.300000,18.539361,0.090000,15.7173,16.0393,16.5514,17.4577,18.5394,19.7098,20.3782,20.8493,21.5707,22.0571
2,147,-0.300000,18.616189,0.090000,15.7825,16.1057,16.6199,17.5301,18.6162,19.7915,20.4626,20.9357,21.6601,22.1485
2,148,-0.300000,18.693277,0.090000,15.8478,16.1724,16.6888,17.6026,18.6933,19.8734,20.5474,21.0224,21.7498,22.2403
2,149,-0.300000,18.770570,0.090000,15.9134,16.2393,16.7578,17.6754,18.7706,19.9556,20.6323,21.1093,21.8397,22.3322
2,150,-0.300000,18.848004,0.090000,15.9790,16.3063,16.8269,17.7483,18.8480,20.0379,20.7174,21.1964,21.9298,22.4243
2,151,-0.300000,18.925514,0.090000,16.0447,16.3733,16.8961,17.8213,18.9255,20.1203,20.8026,21.2836,22.0200,22.5166
2,152,-0.300000,19.003029,0.090000,16.1104,16.4404,16.9653,17.8943,19.0030,20.2027,20.8878,21.3707,22.1102,22.6088
2,153,-0.300000,19.080479,0.090000,16.1761,16.5074,17.0344,17.9673,19.0805,20.2851,20.9730,21.4578,22.2003,22.7009
2,154,-0.300000,19.157797,0.090000,16.2416,16.5743,17.1035,18.0401,19.1578,20.3673,21.0580,21.5448,22.2902,22.7929
2,155,-0.300000,19.234915,0.090000,16.3070,16.6410,17.1723,18.1127,19.2349,20.4492,21.1427,21.6315,22.3800,22.8847
2,156,-0.300000,19.311774,0.090000,16.3722,16.7075,17.2409,18.1851,19.3118,20.5310,21.2272,21.7180,22.4694,22.9761
2,157,-0.300000,19.388319,0.090000,16.4371,16.7737,17.3093,18.2571,19.3883,20.6123,21.3113,21.8040,22.5584,23.0672
2,158,-0.300000,19.464506,0.090000,16.5017,16.8396,17.3773,18.3289,19.4645,20.6933,21.3951,21.8897,22.6471,23.1578
2,159,-0.300000,19.540298,0.090000,16.5659,16.9052,17.4450,18.4002,19.5403,20.7739,21.4784,21.9749,22.7353,23.2480
2,160,-0.300000,19.615669,0.090000,16.6298,16.9704,17.5123,18.4712,19.6157,20.8540,21.5612,22.0597,22.8230,23.3377
2,161,-0.300000,19.690608,0.090000,16.6933,17.0353,17.5792,18.5418,19.6906,20.9337,21.6436,22.1440,22.9102,23.4268
2,162,-0.300000,19.765111,0.090000,16.7565,17.0997,17.6457,18.6119,19.7651,21.0129,21.7255,22.2278,22.9968,23.5155
2,163,-0.300000,19.839189,0.090000,16.8193,17.1638,17.7118,18.6817,19.8392,21.0917,21.8069,22.3111,23.0830,23.6036
2,164,-0.300000,19.912866,0.090000,16.8818,17.2275,17.7776,18.7511,19.9129,21.1700,21.8879,22.3939,23.1688,23.6913
2,165,-0.300000,19.986174,0.090000,16.9439,17.2910,17.8430,18.8201,19.9862,21.2479,21.9685,22.4764,23.2540,23.7785
2,166,-0.300000,20.059158,0.090000,17.0058,17.3541,17.9082,18.8888,20.0592,21.3255,22.0487,22.5585,23.3390,23.8653
2,167,-0.300000,20.131872,0.090000,17.0674,17.4170,17.9731,18.9573,20.1319,21.4028,22.1286,22.6402,23.4236,23.9518
2,168,-0.300000,20.204378,0.090000,17.1289,17.4797,18.0378,19.0256,20.2044,21.4799,22.2083,22.7218,23.5079,24.0381
2,169,-0.300000,20.251741,0.090000,17.1691,17.5207,18.0801,19.0702,20.2517,21.5303,22.2604,22.7750,23.5630,24.0944
2,170,-0.300000,20.299042,0.090000,17.2092,17.5616,18.1223,19.1147,20.2990,21.5806,22.3124,22.8282,23.6181,24.1507
2,171,-0.300000,20.346357,0.090000,17.2493,17.6026,18.1646,19.1593,20.3464,21.6309,22.3644,22.8814,23.6731,24.2070
2,172,-0.300000,20.393760,0.090000,17.2895,17.6436,18.2069,19.2039,20.3938,21.6812,22.4165,22.9347,23.7283,24.2634
2,173,-0.300000,20.441324,0.090000,17.3298,17.6847,18.2494,19.2487,20.4413,21.7318,22.4688,22.9882,23.7836,24.3200
2,174,-0.300000,20.489116,0.090000,17.3703,17.7261,18.2920,19.2937,20.4891,21.7826,22.5213,23.0420,23.8392,24.3769
2,175,-0.300000,20.537201,0.090000,17.4111,17.7677,18.3350,19.3390,20.5372,21.8337,22.5742,23.0961,23.8952,24.4341
2,176,-0.300000,20.585632,0.090000,17.4521,17.8096,18.3782,19.3846,20.5856,21.8852,22.6274,23.1505,23.9515,24.4917
2,177,-0.300000,20.634454,0.090000,17.4935,17.8518,18.4218,19.4306,20.6345,21.9371,22.6811,23.2054,24.0083,24.5498
2,178,-0.300000,20.683703,0.090000,17.5353,17.8944,18.4658,19.4769,20.6837,21.9895,22.7352,23.2608,24.0656,24.6084
2,179,-0.300000,20.733401,0.090000,17.5774,17.9374,18.5101,19.5237,20.7334,22.0423,22.7898,23.3167,24.1235,24.6675
2,180,-0.300000,20.783559,0.090000,17.6199,17.9808,18.5549,19.5710,20.7836,22.0957,22.8450,23.3731,24.1818,24.7272
2,181,-0.300000,20.834175,0.090000,17.6628,18.0246,18.6001,19.6186,20.8342,22.1495,22.9006,23.4300,24.2407,24.7874
2,182,-0.300000,20.885233,0.090000,17.7061,18.0688,18.6457,19.6667,20.8852,22.2037,22.9567,23.4875,24.3001,24.8481
2,183,-0.300000,20.936707,0.090000,17.7498,18.1133,18.6916,19.7152,20.9367,22.2585,23.0133,23.5453,24.3600,24.9094
2,184,-0.300000,20.988558,0.090000,17.7937,18.1582,18.7379,19.7640,20.9886,22.3136,23.0703,23.6037,24.4203,24.9711
2,185,-0.300000,21.040735,0.090000,17.8380,18.2033,18.7845,19.8131,21.0407,22.3691,23.1277,23.6623,24.4810,25.0331
2,186,-0.300000,21.093180,0.090000,17.8824,18.2487,18.8313,19.8625,21.0932,22.4248,23.1853,23.7213,24.5421,25.0955
2,187,-0.300000,21.145826,0.090000,17.9271,18.2942,18.8783,19.9121,21.1458,22.4808,23.2432,23.7805,24.6033,25.1582
2,188,-0.300000,21.198601,0.090000,17.9718,18.3399,18.9254,19.9618,21.1986,22.5369,23.3012,23.8399,24.6647,25.2210
2,189,-0.300000,21.251428,0.090000,18.0166,18.3856,18.9726,20.0115,21.2514,22.5931,23.3592,23.8993,24.7262,25.2838
2,190,-0.300000,21.304228,0.090000,18.0613,18.4313,19.0197,20.0613,21.3042,22.6492,23.4173,23.9587,24.7876,25.3466
2,191,-0.300000,21.356924,0.090000,18.1060,18.4769,19.0668,20.1109,21.3569,22.7052,23.4752,24.0179,24.8489,25.4093
2,192,-0.300000,21.409440,0.090000,18.1505,18.5223,19.1137,20.1603,21.4094,22.7610,23.5329,24.0770,24.9100,25.4718
2,193,-0.300000,21.414458,0.090000,18.1548,18.5266,19.1182,20.1651,21.4145,22.7664,23.5384,24.0826,24.9159,25.4778
2,194,-0.300000,21.419153,0.090000,18.1588,18.5307,19.1223,20.1695,21.4192,22.7714,23.5436,24.0879,24.9213,25.4834
2,195,-0.300000,21.423471,0.090000,18.1624,18.5344,19.1262,20.1736,21.4235,22.7760,23.5484,24.0928,24.9264,25.4885
2,196,-0.300000,21.427370,0.090000,18.1657,18.5378,19.1297,20.1772,21.4274,22.7801,23.5526,24.0971,24.9309,25.4931
2,197,-0.300000,21.430819,0.090000,18.1687,18.5408,19.1328,20.1805,21.4308,22.7838,23.5564,24.1010,24.9349,25.4972
2,198,-0.300000,21.433798,0.090000,18.1712,18.5434,19.1354,20.1833,21.4338,22.7869,23.5597,24.1044,24.9384,25.5008
2,199,-0.300000,21.436303,0.090000,18.1733,18.5455,19.1377,20.1856,21.4363,22.7896,23.5625,24.1072,24.9413,25.5038
2,200,-0.300000,21.438341,0.090000,18.1750,18.5473,19.1395,20.1876,21.4383,22.7918,23.5647,24.1095,24.9437,25.5062
2,201,-0.300000,21.439931,0.090000,18.1764,18.5487,19.1409,20.1891,21.4399,22.7935,23.5664,24.1113,24.9455,25.5081
2,202,-0.300000,21.441108,0.090000,18.1774,18.5497,19.1419,20.1902,21.4411,22.7947,23.5677,24.1126,24.9469,25.5095
2,203,-0.300000,21.441914,0.090000,18.1781,18.5504,19.1427,20.1909,21.4419,22.7956,23.5686,24.1135,24.9478,25.5104
