Sex,X,L,M,S,P3,P5,P10,P25,P50,P75,P85,P90,P95,P97
1,201,1.000000,173.996176,0.040000,160.9047,162.5472,165.0737,169.3052,173.9962,178.6871,181.2066,182.9187,185.4451,187.0876
1,202,1.000000,174.080448,0.040000,160.9826,162.6260,165.1536,169.3872,174.0804,178.7737,181.2943,183.0073,185.5349,187.1783
1,203,1.000000,174.161705,0.040000,161.0578,162.7019,165.2307,169.4663,174.1617,178.8571,181.3790,183.0927,185.6215,187.2656
1,204,1.000000,174.240386,0.040000,161.1305,162.7754,165.3053,169.5429,174.2404,178.9379,181.4609,183.1754,185.7054,187.3502
1,205,1.000000,174.317001,0.040000,161.2014,162.8469,165.3780,169.6174,174.3170,179.0166,181.5407,183.2560,185.7871,187.4326
1,206,1.000000,174.392121,0.040000,161.2709,162.9171,165.4493,169.6905,174.3921,179.0937,181.6189,183.3349,185.8671,187.5134
1,207,1.000000,174.466357,0.040000,161.3395,162.9865,165.5197,169.7627,174.4664,179.1700,181.6962,183.4130,185.9462,187.5932
1,208,1.000000,174.540344,0.040000,161.4079,163.0556,165.5899,169.8347,174.5403,179.2460,181.7733,183.4908,186.0251,187.6728
1,209,1.000000,174.614727,0.040000,161.4767,163.1251,165.6605,169.9071,174.6147,179.3223,181.8508,183.5690,186.1044,187.7527
1,210,1.000000,174.690140,0.040000,161.5465,163.1955,165.7320,169.9805,174.6901,179.3998,181.9293,183.6483,186.1848,187.8338
1,211,1.000000,174.767189,0.040000,161.6177,163.2675,165.8051,170.0555,174.7672,179.4789,182.0095,183.7292,186.2669,187.9167
1,212,1.000000,174.846434,0.040000,161.6910,163.3415,165.8803,170.1326,174.8464,179.5603,182.0921,183.8126,186.3513,188.0019
1,213,1.000000,174.928377,0.040000,161.7668,163.4181,165.9580,170.2123,174.9284,179.6444,182.1774,183.8987,186.4387,188.0900
1,214,1.000000,175.013445,0.040000,161.8454,163.4976,166.0388,170.2951,175.0134,179.7318,182.2660,183.9881,186.5293,188.1815
1,215,1.000000,175.101977,0.040000,161.9273,163.5803,166.1227,170.3812,175.1020,179.8227,182.3582,184.0812,186.6237,188.2767
1,216,1.000000,175.194220,0.040000,162.0126,163.6664,166.2103,170.4710,175.1942,179.9175,182.4543,184.1782,186.7220,188.3758
1,217,1.000000,175.290314,0.040000,162.1015,163.7562,166.3014,170.5645,175.2903,180.0161,182.5543,184.2792,186.8244,188.4792
1,218,1.000000,175.390296,0.040000,162.1939,163.8496,166.3963,170.6618,175.3903,180.1188,182.6585,184.3843,186.9310,188.5867
1,219,1.000000,175.494094,0.040000,162.2899,163.9466,166.4948,170.7628,175.4941,180.2254,182.7666,184.4934,187.0416,188.6983
1,220,1.000000,175.601528,0.040000,162.3893,164.0469,166.5967,170.8673,175.6015,180.3357,182.8785,184.6064,187.1561,188.8138
1,221,1.000000,175.712321,0.040000,162.4917,164.1505,166.7018,170.9751,175.7123,180.4495,182.9938,184.7228,187.2742,188.9329
1,222,1.000000,175.826099,0.040000,162.5969,164.2567,166.8097,171.0858,175.8261,180.5664,183.1123,184.8425,187.3955,189.0553
1,223,1.000000,175.942407,0.040000,162.7045,164.3654,166.9201,171.1990,175.9424,180.6858,183.2335,184.9647,187.5194,189.1803
1,224,1.000000,176.060718,0.040000,162.8139,164.4759,167.0323,171.3141,176.0607,180.8073,183.3567,185.0891,187.6455,189.3075
1,225,1.000000,176.180450,0.040000,162.9246,164.5878,167.1459,171.4306,176.1805,180.9303,183.4814,185.2150,187.7731,189.4363
1,226,1.000000,176.300980,0.040000,163.0361,164.7004,167.2603,171.5479,176.3010,181.0541,183.6069,185.3417,187.9016,189.5659
1,227,1.000000,176.421663,0.040000,163.1477,164.8131,167.3748,171.6653,176.4217,181.1780,183.7326,185.4686,188.0302,189.6956
1,228,1.000000,176.541847,0.040000,163.2588,164.9254,167.4888,171.7823,176.5418,181.3014,183.8577,185.5949,188.1583,189.8249
1,229,1.000000,176.580312,0.040000,163.2944,164.9613,167.5253,171.8197,176.5803,181.3409,183.8978,185.6354,188.1993,189.8662
1,230,1.000000,176.617017,0.040000,163.3284,164.9956,167.5601,171.8554,176.6170,181.3786,183.9360,185.6739,188.2384,189.9057
1,231,1.000000,176.651407,0.040000,163.3602,165.0277,167.5927,171.8889,176.6514,181.4139,183.9718,185.7101,188.2751,189.9427
1,232,1.000000,176.682989,0.040000,163.3894,165.0572,167.6227,171.9196,176.6830,181.4464,184.0047,185.7433,188.3087,189.9766
1,233,1.000000,176.711350,0.040000,163.4156,165.0837,167.6496,171.9472,176.7113,181.4755,184.0343,185.7731,188.3390,190.0071
1,234,1.000000,176.736165,0.040000,163.4385,165.1069,167.6731,171.9714,176.7362,181.5010,184.0601,185.7992,188.3654,190.0338
1,235,1.000000,176.757208,0.040000,163.4580,165.1266,167.6931,171.9918,176.7572,181.5226,184.0820,185.8213,188.3878,190.0564
1,236,1.000000,176.774356,0.040000,163.4739,165.1426,167.7094,172.0085,176.7744,181.5402,184.0999,185.8393,188.4061,190.0749
1,237,1.000000,176.787596,0.040000,163.4861,165.1550,167.7219,172.0214,176.7876,181.5538,184.1137,185.8533,188.4202,190.0891
1,238,1.000000,176.797021,0.040000,163.4948,165.1638,167.7309,172.0306,176.7970,181.5635,184.1235,185.8632,188.4303,190.0992
1,239,1.000000,176.802832,0.040000,163.5002,165.1692,167.7364,172.0362,176.8028,181.5694,184.1295,185.8693,188.4365,190.1055
1,240,1.000000,176.805329,0.040000,163.5025,165.1715,167.7388,172.0387,176.8053,181.5720,184.1321,185.8719,188.4391,190.1082
2,0,1.000000,49.100000,0.040000,45.4057,45.8692,46.5822,47.7763,49.1000,50.4237,51.1347,51.6178,52.3308,52.7943
2,1,1.000000,52.673656,0.040000,48.7105,49.2077,49.9726,51.2536,52.6737,54.0937,54.8565,55.3748,56.1396,56.6368
2,2,1.000000,56.248053,0.040000,52.0159,52.5469,53.3637,54.7316,56.2481,57.7645,58.5790,59.1325,59.9492,60.4802
2,3,1.000000,59.822936,0.040000,55.3219,55.8866,56.7552,58.2101,59.8229,61.4358,62.3020,62.8907,63.7593,64.3240
2,4,1.000000,61.797222,0.040000,57.1476,57.7310,58.6283,60.1312,61.7972,63.4633,64.3581,64.9662,65.8635,66.4468
2,5,1.000000,63.771072,0.040000,58.9729,59.5749,60.5009,62.0518,63.7711,65.4903,66.4137,67.0413,67.9672,68.5692
2,6,1.000000,65.744228,0.040000,60.7976,61.4183,62.3729,63.9718,65.7442,67.5167,68.4687,69.1156,70.0702,70.6908
2,7,1.000000,67.132677,0.040000,62.0816,62.7153,63.6901,65.3228,67.1327,68.9426,69.9147,70.5752,71.5500,72.1837
2,8,1.000000,68.519903,0.040000,63.3645,64.0113,65.0062,66.6726,68.5199,70.3672,71.3594,72.0336,73.0285,73.6753
2,9,1.000000,69.905740,0.040000,64.6460,65.3059,66.3210,68.0211,69.9057,71.7904,72.8026,73.4905,74.5055,75.1654
2,10,1.000000,71.290058,0.040000,65.9262,66.5992,67.6343,69.3681,71.2901,73.2120,74.2443,74.9458,75.9809,76.6539
2,11,1.000000,72.672769,0.040000,67.2049,67.8909,68.9461,70.7135,72.6728,74.6320,75.6843,76.3994,77.4546,78.1407
2,12,1.000000,74.053830,0.040000,68.4820,69.1811,70.2563,72.0573,74.0538,76.0503,77.1226,77.8513,78.9266,79.6256
2,13,1.000000,75.024643,0.040000,69.3798,70.0880,71.1774,73.0020,75.0246,77.0473,78.1337,78.8719,79.9613,80.6695
2,14,1.000000,75.993935,0.040000,70.2762,70.9935,72.0970,73.9451,75.9939,78.0427,79.1431,79.8909,80.9943,81.7117
2,15,1.000000,76.961830,0.040000,71.1712,71.8977,73.0152,74.8869,76.9618,79.0367,80.1511,80.9084,82.0259,82.7524
2,16,1.000000,77.928497,0.040000,72.0652,72.8008,73.9323,75.8275,77.9285,80.0294,81.1579,81.9247,83.0562,83.7918
2,17,1.000000,78.894145,0.040000,72.9581,73.7029,74.8485,76.7672,78.8941,81.0211,82.1635,82.9398,84.0854,84.8301
2,18,1.000000,79.859015,0.040000,73.8504,74.6043,75.7638,77.7060,79.8590,82.0120,83.1684,83.9542,85.1137,85.8676
2,19,1.000000,80.823379,0.040000,74.7422,75.5052,76.6788,78.6444,80.8234,83.0024,84.1727,84.9680,86.1416,86.9045
2,20,1.000000,81.787529,0.040000,75.6338,76.4059,77.5935,79.5825,81.7875,83.9925,85.1768,85.9816,87.1691,87.9412
2,21,1.000000,82.751771,0.040000,76.5255,77.3067,78.5083,80.5208,82.7518,84.9828,86.1810,86.9953,88.1968,88.9780
2,22,1.000000,83.716414,0.040000,77.4176,78.2079,79.4234,81.4594,83.7164,85.9734,87.1856,88.0094,89.2250,90.0152
2,23,1.000000,84.681765,0.040000,78.3103,79.1097,80.3393,82.3987,84.6818,86.9648,88.1910,89.0242,90.2538,91.0532
2,24,1.000000,85.648114,0.040000,79.2039,80.0125,81.2561,83.3390,85.6481,87.9572,89.1974,90.0401,91.2838,92.0923
2,25,1.000000,86.349247,0.040000,79.8523,80.6675,81.9213,84.0213,86.3492,88.6772,89.9276,90.7772,92.0310,92.8462
2,26,1.000000,87.051921,0.040000,80.5021,81.3239,82.5879,84.7050,87.0519,89.3988,90.6594,91.5159,92.7799,93.6017
2,27,1.000000,87.756319,0.040000,81.1535,81.9820,83.2562,85.3904,87.7563,90.1222,91.3929,92.2565,93.5307,94.3591
2,28,1.000000,88.462581,0.040000,81.8067,82.6417,83.9262,86.0776,88.4626,90.8475,92.1285,92.9989,94.2834,95.1185
2,29,1.000000,89.170795,0.040000,82.4616,83.3034,84.5981,86.7668,89.1708,91.5748,92.8660,93.7435,95.0382,95.8800
2,30,1.000000,89.880996,0.040000,83.1183,83.9668,85.2719,87.4578,89.8810,92.3042,93.6057,94.4901,95.7952,96.6436
2,31,1.000000,90.593162,0.040000,83.7769,84.6321,85.9475,88.1508,90.5932,93.0356,94.3473,95.2388,96.5542,97.4094
2,32,1.000000,91.307218,0.040000,84.4373,85.2992,86.6250,88.8456,91.3072,93.7689,95.0910,95.9895,97.3152,98.1772
2,33,1.000000,92.023030,0.040000,85.0992,85.9679,87.3041,89.5421,92.0230,94.5040,95.8365,96.7420,98.0781,98.9468
2,34,1.000000,92.740416,0.040000,85.7626,86.6381,87.9847,90.2401,92.7404,95.2407,96.5836,97.4961,98.8427,99.7182
2,35,1.000000,93.459144,0.040000,86.4273,87.3095,88.6666,90.9395,93.4591,95.9788,97.3321,98.2517,99.6088,100.4910
2,36,1.000000,94.178943,0.040000,87.0929,87.9820,89.3494,91.6399,94.1789,96.7180,98.0817,99.0084,100.3759,101.2650
2,37,1.000000,94.824513,0.040000,87.6899,88.5851,89.9619,92.2680,94.8245,97.3810,98.7540,99.6871,101.0640,101.9591
2,38,1.000000,95.470495,0.040000,88.2873,89.1885,90.5748,92.8966,95.4705,98.0444,99.4268,100.3662,101.7525,102.6537
2,39,1.000000,96.116538,0.040000,88.8847,89.7921,91.1877,93.5252,96.1165,98.7078,100.0996,101.0454,102.4410,103.3483
2,40,1.000000,96.762288,0.040000,89.4819,90.3953,91.8003,94.1536,96.7623,99.3710,100.7721,101.7243,103.1292,104.0427
2,41,1.000000,97.407390,0.040000,90.0785,90.9980,92.4123,94.7813,97.4074,100.0335,101.4440,102.4024,103.8168,104.7363
2,42,1.000000,98.051508,0.040000,90.6741,91.5997,93.0234,95.4080,98.0515,100.6950,102.1148,103.0796,104.5033,105.4289
2,43,1.000000,98.694324,0.040000,91.2686,92.2002,93.6333,96.0335,98.6943,101.3551,102.7842,103.7554,105.1884,106.1201
2,44,1.000000,99.335557,0.040000,91.8616,92.7993,94.2416,96.6575,99.3356,102.0136,103.4520,104.4295,105.8718,106.8096
2,45,1.000000,99.974965,0.040000,92.4528,93.3966,94.8482,97.2796,99.9750,102.6703,104.1179,105.1017,106.5533,107.4971
2,46,1.000000,100.612353,0.040000,93.0423,93.9921,95.4530,97.8998,100.6124,103.3249,104.7817,105.7718,107.2326,108.1824
2,47,1.000000,101.247583,0.040000,93.6297,94.5855,96.0556,98.5179,101.2476,103.9772,105.4433,106.4396,107.9097,108.8655
2,48,1.000000,101.880573,0.040000,94.2151,95.1768,96.6561,99.1339,101.8806,104.6273,106.1025,107.1050,108.5843,109.5461
2,49,1.000000,102.511306,0.040000,94.7984,95.7661,97.2545,99.7476,102.5113,105.2750,106.7594,107.7681,109.2566,110.2243
2,50,1.000000,103.139827,0.040000,95.3796,96.3532,97.8508,100.3592,103.1398,105.9205,107.4139,108.4288,109.9264,110.9001
2,51,1.000000,103.766242,0.040000,95.9589,96.9384,98.4451,100.9687,103.7662,106.5638,108.0663,109.0874,110.5941,111.5736
2,52,1.000000,104.390721,0.040000,96.5364,97.5218,99.0376,101.5763,104.3907,107.2051,108.7167,109.7439,111.2596,112.2451
2,53,1.000000,105.013487,0.040000,97.1123,98.1036,99.6284,102.1823,105.0135,107.8447,109.3652,110.3986,111.9234,112.9147
2,54,1.000000,105.634816,0.040000,97.6869,98.6840,100.2179,102.7869,105.6348,108.4827,110.0123,111.0518,112.5856,113.5828
2,55,1.000000,106.255027,0.040000,98.2604,99.2634,100.8063,103.3904,106.2550,109.1197,110.6582,111.7038,113.2466,114.2497
2,56,1.000000,106.874474,0.040000,98.8332,99.8421,101.3940,103.9931,106.8745,109.7558,111.3034,112.3550,113.9068,114.9157
2,57,1.000000,107.493537,0.040000,99.4057,100.4205,101.9813,104.5955,107.4935,110.3916,111.9481,113.0058,114.5666,115.5814
2,58,1.000000,108.112612,0.040000,99.9782,100.9988,102.5686,105.1979,108.1126,111.0273,112.5928,113.6566,115.2264,116.2470
2,59,1.000000,108.732098,0.040000,100.5511,101.5775,103.1563,105.8007,108.7321,111.6635,113.2380,114.3079,115.8867,116.9131
2,60,1.000000,109.352387,0.040000,101.1247,102.1570,103.7448,106.4042,109.3524,112.3005,113.8840,114.9600,116.5478,117.5801
2,61,1.000000,109.843370,0.040000,101.5788,102.6157,104.2106,106.8820,109.8434,112.8047,114.3953,115.4761,117.0711,118.1080
2,62,1.000000,110.335901,0.040000,102.0342,103.0758,104.6779,107.3612,110.3359,113.3106,114.9082,115.9939,117.5960,118.6376
2,63,1.000000,110.830281,0.040000,102.4914,103.5376,105.1469,107.8423,110.8303,113.8183,115.4231,116.5137,118.1229,119.1692
2,64,1.000000,111.326760,0.040000,102.9505,104.0015,105.6179,108.3254,111.3268,114.3281,115.9401,117.0356,118.6521,119.7030
2,65,1.000000,111.825534,0.040000,103.4118,104.4674,106.0911,108.8107,111.8255,114.8403,116.4596,117.5599,119.1837,120.2393
2,66,1.000000,112.326734,0.040000,103.8753,104.9356,106.5666,109.2984,112.3267,115.3551,116.9816,118.0868,119.7178,120.7782
2,67,1.000000,112.830428,0.040000,104.3411,105.4062,107.0445,109.7885,112.8304,115.8723,117.5061,118.6164,120.2547,121.3198
2,68,1.000000,113.336611,0.040000,104.8092,105.8791,107.5247,110.2811,113.3366,116.3922,118.0333,119.1485,120.7942,121.8641
2,69,1.000000,113.845211,0.040000,105.2795,106.3542,108.0072,110.7759,113.8452,116.9145,118.5630,119.6832,121.3362,122.4109
2,70,1.000000,114.356087,0.040000,105.7519,106.8315,108.4919,111.2730,114.3561,117.4391,119.0950,120.2203,121.8807,122.9602
2,71,1.000000,114.869033,0.040000,106.2263,107.3107,108.9785,111.7722,114.8690,117.9659,119.6292,120.7595,122.4274,123.5118
2,72,1.000000,115.383783,0.040000,106.7023,107.7915,109.4669,112.2730,115.3838,118.4945,120.1653,121.3007,122.9760,124.0653
2,73,1.000000,115.900018,0.040000,107.1797,108.2738,109.9567,112.7754,115.9000,119.0247,120.7029,121.8434,123.5262,124.6203
2,74,1.000000,116.417377,0.040000,107.6581,108.7571,110.4475,113.2788,116.4174,119.5560,121.2417,122.3873,124.0776,125.1766
2,75,1.000000,116.935462,0.040000,108.1372,109.2411,110.9390,113.7829,116.9355,120.0880,121.7813,122.9319,124.6298,125.7337
2,76,1.000000,117.453852,0.040000,108.6166,109.7254,111.4308,114.2873,117.4539,120.6204,122.3211,123.4769,125.1823,126.2911
2,77,1.000000,117.972114,0.040000,109.0959,110.2095,111.9225,114.7916,117.9721,121.1526,122.8609,124.0217,125.7347,126.8483
2,78,1.000000,118.489815,0.040000,109.5746,110.6932,112.4137,115.2953,118.4898,121.6843,123.4000,124.5660,126.2864,127.4050
2,79,1.000000,119.006534,0.040000,110.0525,111.1759,112.9039,115.7981,119.0065,122.2149,123.9382,125.1092,126.8372,127.9606
2,80,1.000000,119.521873,0.040000,110.5290,111.6573,113.3928,116.2996,119.5219,122.7442,124.4749,125.6510,127.3864,128.5147
2,81,1.000000,120.035470,0.040000,111.0040,112.1371,113.8801,116.7993,120.0355,123.2716,125.0097,126.1909,127.9338,129.0669
2,82,1.000000,120.547009,0.040000,111.4771,112.6150,114.3654,117.2971,120.5470,123.7970,125.5425,126.7287,128.4790,129.6170
2,83,1.000000,121.056228,0.040000,111.9480,113.0907,114.8485,117.7926,121.0562,124.3199,126.0728,127.2640,129.0217,130.1645
2,84,1.000000,121.562927,0.040000,112.4165,113.5641,115.3292,118.2856,121.5629,124.8403,126.6005,127.7967,129.5618,130.7093
2,85,1.000000,122.066978,0.040000,112.8827,114.0350,115.8074,118.7761,122.0670,125.3579,127.1254,128.3266,130.0990,131.2513
2,86,1.000000,122.568321,0.040000,113.3463,114.5033,116.2830,119.2639,122.5683,125.8728,127.6476,128.8536,130.6333,131.7904
2,87,1.000000,123.066975,0.040000,113.8074,114.9692,116.7561,119.7491,123.0670,126.3849,128.1669,129.3778,131.1648,132.3265
2,88,1.000000,123.563033,0.040000,114.2662,115.4326,117.2267,120.2318,123.5630,126.8943,128.6835,129.8993,131.6935,132.8599
2,89,1.000000,124.056660,0.040000,114.7226,115.8937,117.6950,120.7121,124.0567,127.4012,129.1976,130.4183,132.2196,133.3907
2,90,1.000000,124.548093,0.040000,115.1771,116.3528,118.1613,121.1903,124.5481,127.9059,129.7094,130.9349,132.7434,133.9191
2,91,1.000000,125.037630,0.040000,115.6298,116.8102,118.6257,121.6666,125.0376,128.4086,130.2192,131.4496,133.2651,134.4455
2,92,1.000000,125.525625,0.040000,116.0811,117.2660,119.0887,122.1415,125.5256,128.9098,130.7274,131.9626,133.7852,134.9702
2,93,1.000000,126.012477,0.040000,116.5313,117.7209,119.5506,122.6152,126.0125,129.4098,131.2344,132.4744,134.3041,135.4937
2,94,1.000000,126.498622,0.040000,116.9809,118.1750,120.0118,123.0882,126.4986,129.9090,131.7407,132.9855,134.8222,136.0164
2,95,1.000000,126.984518,0.040000,117.4302,118.6289,120.4728,123.5610,126.9845,130.4080,132.2468,133.4963,135.3401,136.5388
2,96,1.000000,127.470634,0.040000,117.8797,119.0831,120.9339,124.0340,127.4706,130.9072,132.7530,134.0073,135.8582,137.0615
2,97,1.000000,127.917172,0.040000,118.2927,119.5002,121.3576,124.4685,127.9172,131.3658,133.2181,134.4768,136.3341,137.5417
2,98,1.000000,128.364856,0.040000,118.7067,119.9184,121.7823,124.9041,128.3649,131.8256,133.6843,134.9474,136.8113,138.0230
2,99,1.000000,128.814108,0.040000,119.1221,120.3381,122.2085,125.3413,128.8141,132.2869,134.1522,135.4197,137.2901,138.5061
2,100,1.000000,129.265307,0.040000,119.5394,120.7596,122.6366,125.7803,129.2653,132.7503,134.6221,135.8940,137.7710,138.9912
2,101,1.000000,129.718783,0.040000,119.9587,121.1833,123.0668,126.2216,129.7188,133.2160,135.0943,136.3708,138.2543,139.4788
2,102,1.000000,130.174803,0.040000,120.3805,121.6093,123.4994,126.6653,130.1748,133.6843,135.5692,136.8502,138.7403,139.9692
2,103,1.000000,130.633566,0.040000,120.8047,122.0379,123.9347,127.1117,130.6336,134.1554,136.0470,137.3325,139.2293,140.4624
2,104,1.000000,131.095196,0.040000,121.2316,122.4691,124.3726,127.5609,131.0952,134.6295,136.5278,137.8178,139.7213,140.9588
2,105,1.000000,131.559737,0.040000,121.6612,122.9031,124.8134,128.0129,131.5597,135.1066,137.0116,138.3061,140.2164,141.4583
2,106,1.000000,132.027153,0.040000,122.0934,123.3398,125.2568,128.4677,132.0272,135.5866,137.4984,138.7975,140.7145,141.9609
2,107,1.000000,132.497327,0.040000,122.5282,123.7790,125.7029,128.9252,132.4973,136.0695,137.9880,139.2918,141.2157,142.4664
2,108,1.000000,132.970065,0.040000,122.9654,124.2206,126.1514,129.3852,132.9701,136.5549,138.4803,139.7888,141.7195,142.9747
2,109,1.000000,133.445099,0.040000,123.4047,124.6644,126.6020,129.8474,133.4451,137.0428,138.9751,140.2882,142.2258,143.4855
2,110,1.000000,133.922096,0.040000,123.8458,125.1100,127.0546,130.3116,133.9221,137.5326,139.4718,140.7896,142.7342,143.9984
2,111,1.000000,134.400666,0.040000,124.2884,125.5571,127.5086,130.7772,134.4007,138.0241,139.9702,141.2927,143.2442,144.5130
2,112,1.000000,134.880372,0.040000,124.7320,126.0052,127.9637,131.2440,134.8804,138.5167,140.4698,141.7970,143.7555,145.0288
2,113,1.000000,135.360743,0.040000,125.1762,126.4540,128.4194,131.7114,135.3607,139.0101,140.9701,142.3020,144.2675,145.5453
2,114,1.000000,135.841286,0.040000,125.6206,126.9029,128.8753,132.1790,135.8413,139.5036,141.4705,142.8072,144.7796,146.0620
2,115,1.000000,136.321498,0.040000,126.0647,127.3515,129.3309,132.6463,136.3215,139.9967,141.9707,143.3121,145.2915,146.5783
2,116,1.000000,136.800885,0.040000,126.5080,127.7994,129.7857,133.1127,136.8009,140.4890,142.4699,143.8160,145.8024,147.0938
2,117,1.000000,137.278970,0.040000,126.9501,128.2460,130.2393,133.5779,137.2790,140.9800,142.9678,144.3186,146.3119,147.6078
2,118,1.000000,137.755311,0.040000,127.3906,128.6910,130.6912,134.0414,137.7553,141.4692,143.4639,144.8194,146.8196,148.1200
2,119,1.000000,138.229510,0.040000,127.8291,129.1340,131.1411,134.5028,138.2295,141.9562,143.9577,145.3179,147.3250,148.6299
2,120,1.000000,138.701227,0.040000,128.2653,129.5747,131.5886,134.9618,138.7012,142.4406,144.4490,145.8138,147.8278,149.1371
2,121,1.000000,139.232738,0.040000,128.7569,130.0712,132.0929,135.4790,139.2327,142.9865,145.0025,146.3726,148.3943,149.7086
2,122,1.000000,139.761297,0.040000,129.2457,130.5650,132.5943,135.9933,139.7613,143.5293,145.5530,146.9283,148.9576,150.2769
2,123,1.000000,140.286784,0.040000,129.7316,131.0559,133.0929,136.5047,140.2868,144.0689,146.1003,147.4807,149.5177,150.8420
2,124,1.000000,140.809163,0.040000,130.2147,131.5439,133.5885,137.0129,140.8092,144.6054,146.6443,148.0299,150.0744,151.4036
2,125,1.000000,141.328482,0.040000,130.6949,132.0291,134.0812,137.5183,141.3285,145.1387,147.1851,148.5758,150.6279,151.9620
2,126,1.000000,141.844877,0.040000,131.1725,132.5115,134.5711,138.0207,141.8449,145.6690,147.7229,149.1187,151.1783,152.5173
2,127,1.000000,142.358566,0.040000,131.6475,132.9914,135.0584,138.5206,142.3586,146.1966,148.2579,149.6587,151.7258,153.0696
2,128,1.000000,142.869845,0.040000,132.1203,133.4690,135.5435,139.0181,142.8698,146.7216,148.7904,150.1962,152.2707,153.6194
2,129,1.000000,143.379078,0.040000,132.5912,133.9447,136.0266,139.5136,143.3791,147.2446,149.3207,150.7316,152.8134,154.1669
2,130,1.000000,143.886690,0.040000,133.0607,134.4189,136.5082,140.0075,143.8867,147.7659,149.8494,151.2652,153.3544,154.7127
2,131,1.000000,144.393152,0.040000,133.5290,134.8921,136.9887,140.5003,144.3932,148.2860,150.3768,151.7976,153.8942,155.2573
2,132,1.000000,144.898974,0.040000,133.9968,135.3646,137.4686,140.9925,144.8990,148.8055,150.9036,152.3294,154.4333,155.8012
2,133,1.000000,145.404685,0.040000,134.4644,135.8371,137.9483,141.4846,145.4047,149.3248,151.4303,152.8610,154.9723,156.3449
2,134,1.000000,145.910822,0.040000,134.9325,136.3099,138.4285,141.9771,145.9108,149.8446,151.9574,153.3931,155.5118,156.8892
2,135,1.000000,146.417913,0.040000,135.4014,136.7836,138.9096,142.4705,146.4179,150.3653,152.4855,153.9262,156.0522,157.4344
2,136,1.000000,146.926465,0.040000,135.8717,137.2587,139.3921,142.9653,146.9265,150.8876,153.0151,154.4609,156.5942,157.9812
2,137,1.000000,147.436945,0.040000,136.3438,137.7356,139.8764,143.4620,147.4369,151.4118,153.5467,154.9975,157.1383,158.5301
2,138,1.000000,147.949774,0.040000,136.8180,138.2147,140.3629,143.9610,147.9498,151.9385,154.0808,155.5366,157.6849,159.0815
2,139,1.000000,148.465305,0.040000,137.2948,138.6963,140.8520,144.4627,148.4653,152.4679,154.6177,156.0786,158.2343,159.6358
2,140,1.000000,148.983823,0.040000,137.7743,139.1807,141.3439,144.9672,148.9838,153.0004,155.1577,156.6237,158.7870,160.1934
2,141,1.000000,149.505530,0.040000,138.2567,139.6681,141.8389,145.4749,149.5055,153.5362,155.7010,157.1722,159.3430,160.7543
2,142,1.000000,150.030538,0.040000,138.7422,140.1585,142.3370,145.9857,150.0305,154.0754,156.2478,157.7241,159.9025,161.3188
2,143,1.000000,150.558872,0.040000,139.2308,140.6521,142.8382,146.4998,150.5589,154.6179,156.7980,158.2795,160.4656,161.8869
2,144,1.000000,151.090461,0.040000,139.7224,141.1487,143.3425,147.0171,151.0905,155.1639,157.3516,158.8384,161.0322,162.4585
2,145,1.000000,151.450261,0.040000,140.0551,141.4848,143.6839,147.3672,151.4503,155.5334,157.7264,159.2166,161.4157,162.8454
2,146,1.000000,151.812877,0.040000,140.3905,141.8236,144.0279,147.7200,151.8129,155.9058,158.1040,159.5978,161.8022,163.2353
2,147,1.000000,152.177973,0.040000,140.7281,142.1647,144.3743,148.0753,152.1780,156.2807,158.4842,159.9817,162.1913,163.6278
2,148,1.000000,152.545139,0.040000,141.0676,142.5077,144.7226,148.4325,152.5451,156.6578,158.8666,160.3677,162.5826,164.0226
2,149,1.000000,152.913909,0.040000,141.4087,142.8522,145.0725,148.7914,152.9139,157.0365,159.2507,160.7553,162.9756,164.4192
2,150,1.000000,153.283768,0.040000,141.7507,143.1977,145.4234,149.1512,153.2838,157.4163,159.6358,161.1442,163.3698,164.8168
2,151,1.000000,153.654169,0.040000,142.0932,143.5437,145.7748,149.5117,153.6542,157.7967,160.0216,161.5336,163.7646,165.2151
2,152,1.000000,154.024548,0.040000,142.4357,143.8897,146.1262,149.8720,154.0245,158.1770,160.4073,161.9229,164.1594,165.6134
2,153,1.000000,154.394337,0.040000,142.7777,144.2352,146.4770,150.2319,154.3943,158.5568,160.7924,162.3117,164.5535,166.0110
2,154,1.000000,154.762983,0.040000,143.1186,144.5796,146.8267,150.5906,154.7630,158.9354,161.1764,162.6992,164.9464,166.4074
2,155,1.000000,155.129965,0.040000,143.4580,144.9224,147.1749,150.9477,155.1300,159.3123,161.5586,163.0850,165.3375,166.8019
2,156,1.000000,155.494801,0.040000,143.7954,145.2632,147.5210,151.3027,155.4948,159.6869,161.9385,163.4686,165.7264,167.1942
2,157,1.000000,155.857070,0.040000,144.1304,145.6017,147.8647,151.6552,155.8571,160.0590,162.3158,163.8494,166.1125,167.5838
2,158,1.000000,156.216420,0.040000,144.4627,145.9374,148.2056,152.0048,156.2164,160.4280,162.6900,164.2272,166.4955,167.9701
2,159,1.000000,156.572576,0.040000,144.7921,146.2701,148.5435,152.3514,156.5726,160.7938,163.0609,164.6016,166.8751,168.3531
2,160,1.000000,156.925355,0.040000,145.1183,146.5997,148.8782,152.6946,156.9254,161.1561,163.4283,164.9725,167.2510,168.7324
2,161,1.000000,157.274662,0.040000,145.4413,146.9260,149.2096,153.0345,157.2747,161.5148,163.7921,165.3397,167.6233,169.1080
