Sex,X,L,M,S,P3,P5,P10,P25,P50,P75,P85,P90,P95,P97
2,66.5,-0.400000,7.284190,0.085000,6.2384,6.3576,6.5472,6.8831,7.2842,7.7188,7.9674,8.1427,8.4114,8.5929
2,67,-0.400000,7.414151,0.085000,6.3497,6.4710,6.6641,7.0059,7.4142,7.8565,8.1095,8.2880,8.5615,8.7462
2,67.5,-0.400000,7.544154,0.085000,6.4611,6.5845,6.7809,7.1287,7.5442,7.9943,8.2517,8.4333,8.7116,8.8995
2,68,-0.400000,7.674203,0.085000,6.5724,6.6980,6.8978,7.2516,7.6742,8.1321,8.3940,8.5787,8.8618,9.0530
2,68.5,-0.400000,7.804298,0.085000,6.6839,6.8116,7.0147,7.3745,7.8043,8.2700,8.5363,8.7241,9.0120,9.2064
2,69,-0.400000,7.934439,0.085000,6.7953,6.9251,7.1317,7.4975,7.9344,8.4079,8.6786,8.8696,9.1623,9.3599
2,69.5,-0.400000,8.064627,0.085000,6.9068,7.0388,7.2487,7.6205,8.0646,8.5458,8.8210,9.0151,9.3127,9.5135
2,70,-0.400000,8.194863,0.085000,7.0183,7.1524,7.3658,7.7436,8.1949,8.6838,8.9635,9.1607,9.4631,9.6672
2,70.5,-0.400000,8.310153,0.085000,7.1171,7.2531,7.4694,7.8525,8.3102,8.8060,9.0896,9.2896,9.5962,9.8032
2,71,-0.400000,8.425487,0.085000,7.2159,7.3537,7.5731,7.9615,8.4255,8.9282,9.2157,9.4185,9.7294,9.9392
2,71.5,-0.400000,8.540865,0.085000,7.3147,7.4544,7.6768,8.0705,8.5409,9.0505,9.3419,9.5475,9.8626,10.0753
2,72,-0.400000,8.656283,0.085000,7.4135,7.5552,7.7805,8.1796,8.6563,9.1728,9.4682,9.6765,9.9959,10.2115
2,72.5,-0.400000,8.771739,0.085000,7.5124,7.6559,7.8843,8.2887,8.7717,9.2951,9.5944,9.8056,10.1292,10.3477
2,73,-0.400000,8.887232,0.085000,7.6113,7.7567,7.9881,8.3978,8.8872,9.4175,9.7208,9.9347,10.2626,10.4839
2,73.5,-0.400000,9.002759,0.085000,7.7103,7.8576,8.0919,8.5070,9.0028,9.5399,9.8471,10.0638,10.3960,10.6202
2,74,-0.400000,9.118315,0.085000,7.8092,7.9584,8.1958,8.6162,9.1183,9.6624,9.9735,10.1930,10.5294,10.7565
2,74.5,-0.400000,9.233898,0.085000,7.9082,8.0593,8.2997,8.7254,9.2339,9.7849,10.0999,10.3222,10.6629,10.8929
2,75,-0.400000,9.349504,0.085000,8.0072,8.1602,8.4036,8.8346,9.3495,9.9074,10.2264,10.4514,10.7964,11.0292
2,75.5,-0.400000,9.465128,0.085000,8.1062,8.2611,8.5075,8.9439,9.4651,10.0299,10.3529,10.5807,10.9299,11.1656
2,76,-0.400000,9.580767,0.085000,8.2053,8.3620,8.6115,9.0532,9.5808,10.1524,10.4793,10.7100,11.0634,11.3021
2,76.5,-0.400000,9.696416,0.085000,8.3043,8.4630,8.7154,9.1624,9.6964,10.2750,10.6058,10.8392,11.1970,11.4385
2,77,-0.400000,9.812070,0.085000,8.4034,8.5639,8.8194,9.2717,9.8121,10.3975,10.7323,10.9685,11.3305,11.5749
2,77.5,-0.400000,9.927725,0.085000,8.5024,8.6649,8.9233,9.3810,9.9277,10.5201,10.8588,11.0978,11.4641,11.7113
2,78,-0.400000,10.043375,0.085000,8.6015,8.7658,9.0273,9.4903,10.0434,10.6427,10.9853,11.2271,11.5976,11.8478
2,78.5,-0.400000,10.159015,0.085000,8.7005,8.8667,9.1312,9.5996,10.1590,10.7652,11.1118,11.3564,11.7312,11.9842
2,79,-0.400000,10.274641,0.085000,8.7995,8.9677,9.2352,9.7088,10.2746,10.8877,11.2383,11.4856,11.8647,12.1206
2,79.5,-0.400000,10.390247,0.085000,8.8985,9.0686,9.3391,9.8181,10.3902,11.0102,11.3647,11.6148,11.9982,12.2570
2,80,-0.400000,10.505829,0.085000,8.9975,9.1694,9.4429,9.9273,10.5058,11.1327,11.4912,11.7440,12.1316,12.3933
2,80.5,-0.400000,10.611376,0.085000,9.0879,9.2616,9.5378,10.0270,10.6114,11.2445,11.6066,11.8620,12.2535,12.5178
2,81,-0.400000,10.716887,0.085000,9.1783,9.3536,9.6327,10.1267,10.7169,11.3564,11.7220,11.9800,12.3754,12.6423
2,81.5,-0.400000,10.822359,0.085000,9.2686,9.4457,9.7275,10.2264,10.8224,11.4681,11.8374,12.0979,12.4972,12.7667
2,82,-0.400000,10.927787,0.085000,9.3589,9.5377,9.8222,10.3260,10.9278,11.5798,11.9527,12.2157,12.6189,12.8911
2,82.5,-0.400000,11.033167,0.085000,9.4492,9.6297,9.9169,10.4256,11.0332,11.6915,12.0680,12.3335,12.7406,13.0154
2,83,-0.400000,11.138496,0.085000,9.5394,9.7216,10.0116,10.5251,11.1385,11.8031,12.1832,12.4513,12.8622,13.1396
2,83.5,-0.400000,11.243770,0.085000,9.6295,9.8135,10.1062,10.6246,11.2438,11.9147,12.2983,12.5690,12.9838,13.2638
2,84,-0.400000,11.348987,0.085000,9.7196,9.9053,10.2008,10.7240,11.3490,12.0262,12.4134,12.6866,13.1053,13.3880
2,84.5,-0.400000,11.454143,0.085000,9.8097,9.9971,10.2953,10.8234,11.4541,12.1376,12.5284,12.8041,13.2267,13.5120
2,85,-0.400000,11.559236,0.085000,9.8997,10.0888,10.3898,10.9227,11.5592,12.2490,12.6434,12.9216,13.3481,13.6360
2,85.5,-0.400000,11.664265,0.085000,9.9896,10.1805,10.4842,11.0219,11.6643,12.3603,12.7583,13.0390,13.4694,13.7599
2,86,-0.400000,11.769228,0.085000,10.0795,10.2721,10.5785,11.1211,11.7692,12.4715,12.8731,13.1564,13.5906,13.8837
2,86.5,-0.400000,11.874124,0.085000,10.1694,10.3637,10.6728,11.2202,11.8741,12.5826,12.9878,13.2736,13.7117,14.0074
2,87,-0.400000,11.978953,0.085000,10.2592,10.4552,10.7670,11.3193,11.9790,12.6937,13.1025,13.3908,13.8327,14.1311
2,87.5,-0.400000,12.083714,0.085000,10.3489,10.5466,10.8612,11.4183,12.0837,12.8047,13.2170,13.5079,13.9537,14.2547
2,88,-0.400000,12.188410,0.085000,10.4385,10.6380,10.9553,11.5172,12.1884,12.9157,13.3316,13.6249,14.0746,14.3782
2,88.5,-0.400000,12.293040,0.085000,10.5282,10.7293,11.0493,11.6161,12.2930,13.0266,13.4460,13.7419,14.1954,14.5016
2,89,-0.400000,12.397606,0.085000,10.6177,10.8206,11.1433,11.7149,12.3976,13.1374,13.5604,13.8588,14.3162,14.6250
2,89.5,-0.400000,12.502110,0.085000,10.7072,10.9118,11.2373,11.8136,12.5021,13.2481,13.6747,13.9756,14.4369,14.7482
2,90,-0.400000,12.606555,0.085000,10.7967,11.0029,11.3311,11.9123,12.6066,13.3588,13.7889,14.0924,14.5575,14.8715
2,90.5,-0.400000,12.725951,0.085000,10.8989,11.1071,11.4385,12.0251,12.7260,13.4853,13.9195,14.2258,14.6953,15.0123
2,91,-0.400000,12.845293,0.085000,11.0011,11.2113,11.5457,12.1379,12.8453,13.6118,14.0500,14.3592,14.8332,15.1531
2,91.5,-0.400000,12.964584,0.085000,11.1033,11.3154,11.6530,12.2506,12.9646,13.7382,14.1805,14.4926,14.9709,15.2938
2,92,-0.400000,13.083829,0.085000,11.2054,11.4195,11.7601,12.3633,13.0838,13.8645,14.3110,14.6259,15.1086,15.4345
2,92.5,-0.400000,13.203033,0.085000,11.3075,11.5235,11.8673,12.4760,13.2030,13.9908,14.4413,14.7591,15.2463,15.5751
2,93,-0.400000,13.322200,0.085000,11.4096,11.6275,11.9744,12.5886,13.3222,14.1171,14.5717,14.8924,15.3839,15.7157
2,93.5,-0.400000,13.441337,0.085000,11.5116,11.7315,12.0815,12.7011,13.4413,14.2434,14.7020,15.0255,15.5214,15.8562
2,94,-0.400000,13.560448,0.085000,11.6136,11.8355,12.1885,12.8137,13.5604,14.3696,14.8323,15.1587,15.6590,15.9967
2,94.5,-0.400000,13.679540,0.085000,11.7156,11.9394,12.2956,12.9262,13.6795,14.4958,14.9625,15.2918,15.7965,16.1372
2,95,-0.400000,13.798620,0.085000,11.8176,12.0434,12.4026,13.0387,13.7986,14.6220,15.0928,15.4249,15.9340,16.2777
2,95.5,-0.400000,13.917693,0.085000,11.9196,12.1473,12.5096,13.1513,13.9177,14.7481,15.2230,15.5580,16.0715,16.4182
2,96,-0.400000,14.036766,0.085000,12.0215,12.2512,12.6167,13.2638,14.0368,14.8743,15.3533,15.6911,16.2090,16.5586
2,96.5,-0.400000,14.155847,0.085000,12.1235,12.3552,12.7237,13.3763,14.1558,15.0005,15.4835,15.8243,16.3465,16.6991
2,97,-0.400000,14.274942,0.085000,12.2255,12.4591,12.8307,13.4888,14.2749,15.1267,15.6138,15.9574,16.4840,16.8396
2,97.5,-0.400000,14.394057,0.085000,12.3275,12.5631,12.9378,13.6014,14.3941,15.2529,15.7441,16.0905,16.6216,16.9801
2,98,-0.400000,14.513200,0.085000,12.4296,12.6670,13.0449,13.7140,14.5132,15.3792,15.8744,16.2237,16.7592,17.1206
2,98.5,-0.400000,14.632377,0.085000,12.5316,12.7711,13.1520,13.8266,14.6324,15.5055,16.0047,16.3570,16.8968,17.2612
2,99,-0.400000,14.751595,0.085000,12.6337,12.8751,13.2592,13.9392,14.7516,15.6318,16.1351,16.4902,17.0345,17.4019
2,99.5,-0.400000,14.870860,0.085000,12.7359,12.9792,13.3664,14.0519,14.8709,15.7582,16.2656,16.6235,17.1722,17.5426
2,100,-0.400000,14.990179,0.085000,12.8381,13.0834,13.4736,14.1647,14.9902,15.8846,16.3961,16.7569,17.3100,17.6833
2,100.5,-0.400000,15.164518,0.085000,12.9874,13.2355,13.6303,14.3294,15.1645,16.0694,16.5868,16.9518,17.5113,17.8890
2,101,-0.400000,15.338918,0.085000,13.1367,13.3877,13.7871,14.4942,15.3389,16.2542,16.7775,17.1468,17.7127,18.0947
2,101.5,-0.400000,15.513385,0.085000,13.2862,13.5400,13.9439,14.6591,15.5134,16.4391,16.9684,17.3418,17.9141,18.3005
2,102,-0.400000,15.687925,0.085000,13.4356,13.6923,14.1008,14.8240,15.6879,16.6240,17.1593,17.5369,18.1157,18.5064
2,102.5,-0.400000,15.862542,0.085000,13.5852,13.8447,14.2577,14.9890,15.8625,16.8090,17.3503,17.7321,18.3173,18.7124
2,103,-0.400000,16.037241,0.085000,13.7348,13.9972,14.4147,15.1541,16.0372,16.9942,17.5414,17.9274,18.5191,18.9185
2,103.5,-0.400000,16.212025,0.085000,13.8845,14.1498,14.5718,15.3192,16.2120,17.1794,17.7325,18.1228,18.7209,19.1247
2,104,-0.400000,16.386900,0.085000,14.0343,14.3024,14.7290,15.4845,16.3869,17.3647,17.9238,18.3183,18.9228,19.3310
2,104.5,-0.400000,16.561866,0.085000,14.1841,14.4551,14.8863,15.6498,16.5619,17.5501,18.1152,18.5138,19.1249,19.5374
2,105,-0.400000,16.736927,0.085000,14.3340,14.6079,15.0436,15.8152,16.7369,17.7356,18.3067,18.7095,19.3270,19.7439
2,105.5,-0.400000,16.912083,0.085000,14.4840,14.7608,15.2011,15.9808,16.9121,17.9212,18.4983,18.9053,19.5293,19.9505
2,106,-0.400000,17.087336,0.085000,14.6341,14.9137,15.3586,16.1464,17.0873,18.1069,18.6900,19.1013,19.7317,20.1573
2,106.5,-0.400000,17.262686,0.085000,14.7843,15.0668,15.5162,16.3120,17.2627,18.2927,18.8817,19.2973,19.9342,20.3641
2,107,-0.400000,17.438132,0.085000,14.9346,15.2199,15.6739,16.4778,17.4381,18.4786,19.0736,19.4934,20.1368,20.5711
2,107.5,-0.400000,17.613673,0.085000,15.0849,15.3731,15.8317,16.6437,17.6137,18.6647,19.2657,19.6896,20.3395,20.7782
2,108,-0.400000,17.789306,0.085000,15.2353,15.5264,15.9896,16.8097,17.7893,18.8508,19.4578,19.8860,20.5423,20.9853
2,108.5,-0.400000,17.965029,0.085000,15.3858,15.6798,16.1475,16.9757,17.9650,19.0370,19.6500,20.0824,20.7452,21.1926
2,109,-0.400000,18.140837,0.085000,15.5364,15.8332,16.3055,17.1418,18.1408,19.2233,19.8423,20.2789,20.9482,21.4000
2,109.5,-0.400000,18.316728,0.085000,15.6870,15.9867,16.4636,17.3080,18.3167,19.4097,20.0346,20.4755,21.1513,21.6075
2,110,-0.400000,18.492695,0.085000,15.8377,16.1403,16.6218,17.4743,18.4927,19.5961,20.2271,20.6722,21.3545,21.8151
2,110.5,-0.400000,18.698268,0.085000,16.0138,16.3198,16.8066,17.6686,18.6983,19.8140,20.4520,20.9020,21.5919,22.0576
2,111,-0.400000,18.903910,0.085000,16.1899,16.4992,16.9914,17.8629,18.9039,20.0319,20.6769,21.1319,21.8294,22.3002
2,111.5,-0.400000,19.109613,0.085000,16.3661,16.6788,17.1763,18.0573,19.1096,20.2499,20.9019,21.3619,22.0669,22.5429
2,112,-0.400000,19.315371,0.085000,16.5423,16.8584,17.3612,18.2517,19.3154,20.4679,21.1270,21.5919,22.3045,22.7856
2,112.5,-0.400000,19.521175,0.085000,16.7186,17.0380,17.5462,18.4462,19.5212,20.6860,21.3521,21.8219,22.5422,23.0284
2,113,-0.400000,19.727017,0.085000,16.8948,17.2176,17.7312,18.6407,19.7270,20.9041,21.5772,22.0520,22.7799,23.2712
2,113.5,-0.400000,19.932887,0.085000,17.0712,17.3973,17.9163,18.8352,19.9329,21.1223,21.8024,22.2822,23.0176,23.5140
2,114,-0.400000,20.138778,0.085000,17.2475,17.5770,18.1013,19.0298,20.1388,21.3404,22.0276,22.5123,23.2553,23.7569
2,114.5,-0.400000,20.344679,0.085000,17.4238,17.7567,18.2864,19.2243,20.3447,21.5586,22.2528,22.7425,23.4931,23.9998
2,115,-0.400000,20.550580,0.085000,17.6002,17.9364,18.4715,19.4189,20.5506,21.7768,22.4780,22.9727,23.7309,24.2427
2,115.5,-0.400000,20.756471,0.085000,17.7765,18.1161,18.6565,19.6134,20.7565,21.9950,22.7032,23.2028,23.9686,24.4856
2,116,-0.400000,20.962343,0.085000,17.9528,18.2958,18.8416,19.8080,20.9623,22.2131,22.9284,23.4330,24.2064,24.7284
2,116.5,-0.400000,21.168184,0.085000,18.1291,18.4755,19.0266,20.0025,21.1682,22.4313,23.1535,23.6631,24.4440,24.9713
2,117,-0.400000,21.373986,0.085000,18.3054,18.6551,19.2116,20.1969,21.3740,22.6494,23.3786,23.8931,24.6817,25.2140
2,117.5,-0.400000,21.579737,0.085000,18.4816,18.8347,19.3965,20.3914,21.5797,22.8674,23.6037,24.1231,24.9193,25.4568
2,118,-0.400000,21.785428,0.085000,18.6577,19.0142,19.5814,20.5857,21.7854,23.0853,23.8287,24.3531,25.1568,25.6994
2,118.5,-0.400000,21.991050,0.085000,18.8338,19.1937,19.7662,20.7800,21.9910,23.3032,24.0536,24.5829,25.3943,25.9420
2,119,-0.400000,22.196593,0.085000,19.0099,19.3731,19.9510,20.9742,22.1966,23.5210,24.2784,24.8127,25.6316,26.1844
2,119.5,-0.400000,22.402049,0.085000,19.1858,19.5524,20.1356,21.1684,22.4020,23.7388,24.5031,25.0424,25.8689,26.4268
2,120,-0.400000,22.607409,0.085000,19.3617,19.7316,20.3202,21.3624,22.6074,23.9564,24.7277,25.2719,26.1060,26.6691
2,120.5,-0.400000,22.812665,0.085000,19.5375,19.9108,20.5047,21.5564,22.8127,24.1739,24.9523,25.5014,26.3430,26.9112
2,121,-0.400000,23.017811,0.085000,19.7132,20.0898,20.6891,21.7502,23.0178,24.3913,25.1766,25.7307,26.5799,27.1532
